"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_rundate","Run_notes","Field_notes"
"212","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202306_TR_LysC_20cm",2023,6,28,NA,NA,78.38,6525.68478894347,"NPOC checks out of range",2.977,212.541141025366,"","7/1/2023 10:11:03 PM",NA,NA
"213","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202306_TR_LysC_45cm",2023,6,28,NA,NA,17.93,1492.7982682541,"NPOC checks out of range",0.5865,41.8728180085245,"","7/1/2023 10:37:59 PM",NA,NA
"214","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202306_TR_LysA_10cm",2023,6,29,NA,NA,17.91,1491.13312796603,"NPOC checks out of range",1.121,80.0331270035055,"","7/2/2023 7:32:54 AM",NA,NA
"215","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202306_TR_LysA_20cm",2023,6,29,NA,NA,26.99,2247.10681874948,"NPOC checks out of range",2.629,187.695888396267,"","7/2/2023 7:59:30 AM",NA,NA
"216","COMPASS: Synoptic","CB","MSM","TR","A",45,"MSM_202306_TR_LysA_45cm",2023,6,29,NA,NA,11.93,993.256181833319,"NPOC checks out of range",1.217,86.8869897977397,"","7/2/2023 8:24:14 AM",NA,NA
"217","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202306_TR_LysB_10cm",2023,6,29,NA,NA,30.25,2518.52468570477,"NPOC checks out of range",2.23,159.209521157732,"","7/2/2023 8:45:54 AM",NA,NA
"218","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202306_TR_LysB_20cm",2023,6,29,NA,NA,23.68,1971.52610107402,"NPOC checks out of range",3.305,235.958505572333,"value above cal curve","7/2/2023 9:12:02 AM",NA,NA
"219","COMPASS: Synoptic","CB","MSM","TR","B",45,"MSM_202306_TR_LysB_45cm",2023,6,29,NA,NA,14.9,1240.52951461161,"NPOC checks out of range",1.832,130.794548323302,"","7/2/2023 9:37:08 AM",NA,NA
"220","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202306_TR_LysC_10cm",2023,6,29,NA,NA,38.47,3202.89734410124,"NPOC checks out of range",2.123,151.570319918325,"","7/2/2023 10:03:52 AM",NA,NA
"221","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202306_TR_LysC_20cm",2023,6,29,NA,NA,39.73,3307.8011822496,"NPOC checks out of range",2.234,159.495098774158,"","7/2/2023 10:32:22 AM",NA,NA
"222","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202306_TR_LysC_45cm",2023,6,29,NA,NA,34.83,2899.84181167263,"NPOC checks out of range",2.508,179.057165499368,"","7/2/2023 12:13:06 PM",NA,NA
"223","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202306_WC_LysA_10cm",2023,6,22,NA,NA,31.43,2616.76796270086,"NPOC checks out of range",1.646,117.515189159474,"","6/26/2023 1:04:01 AM",NA,NA
"224","COMPASS: Synoptic","CB","GWI","WC","A",20,"GWI_202306_WC_LysA_20cm",2023,6,22,NA,NA,51.88,4319.37390725169,"NPOC checks out of range",2.074,148.071994117101,"","6/26/2023 1:29:35 AM",NA,NA
"225","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202306_WC_LysA_45cm",2023,6,22,NA,NA,34.35,2859.87844475897,"NPOC checks out of range",1.628,116.230089885555,"","6/26/2023 1:56:34 AM",NA,NA
"226","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202306_WC_LysB_10cm",2023,6,22,NA,NA,33.94,2825.74306885355,"NPOC checks out of range",1.52,108.519494242041,"","6/26/2023 2:49:43 AM",NA,NA
"227","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202306_WC_LysB_20cm",2023,6,22,NA,NA,34.15,2843.22704187828,"NPOC checks out of range",1.604,114.516624186996,"","6/26/2023 3:15:20 AM",NA,NA
"228","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202306_WC_LysB_45cm",2023,6,22,NA,NA,45.77,3810.67354924652,"NPOC checks out of range",1.796,128.224349775465,"","6/26/2023 3:38:54 AM",NA,NA
"229","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202306_WC_LysC_10cm",2023,6,22,NA,NA,35.36,2943.96802930647,"NPOC checks out of range",1.785,127.439011330292,"","6/26/2023 4:06:17 AM",NA,NA
"230","COMPASS: Synoptic","CB","GWI","WC","C",20,"GWI_202306_WC_LysC_20cm",2023,6,22,NA,NA,52.52,4372.6583964699,"NPOC checks out of range",1.897,135.435184590232,"","6/26/2023 4:31:15 AM",NA,NA
"231","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202306_WC_LysA_10cm",2023,6,27,NA,NA,11.53,959.953376071934,"NPOC checks out of range",0.7899,56.3944398038082,"","7/1/2023 11:02:36 PM",NA,NA
"232","COMPASS: Synoptic","CB","GCW","WC","A",20,"GCW_202306_WC_LysA_20cm",2023,6,27,NA,NA,11.8,982.432769960869,"NPOC checks out of range",1.028,73.3934474215911,"","7/2/2023 12:31:21 AM",NA,NA
"233","COMPASS: Synoptic","CB","GCW","WC","A",45,"GCW_202306_WC_LysA_45cm",2023,6,27,NA,NA,30.69,2555.15777204229,"NPOC checks out of range",4.041,288.504786994795,"value above cal curve","7/2/2023 12:57:15 AM",NA,NA
"234","COMPASS: Synoptic","CB","GCW","WC","B",10,"GCW_202306_WC_LysB_10cm",2023,6,27,NA,NA,9.323,776.20514528349,"NPOC checks out of range",0.8476,60.5138969207594,"","7/2/2023 1:18:27 AM",NA,NA
"235","COMPASS: Synoptic","CB","GCW","WC","B",20,"GCW_202306_WC_LysB_20cm",2023,6,27,NA,NA,9.515,792.190492048955,"NPOC checks out of range",0.9714,69.3525241491572,"","7/2/2023 1:43:21 AM",NA,NA
"236","COMPASS: Synoptic","CB","GCW","WC","B",45,"GCW_202306_WC_LysB_45cm",2023,6,27,NA,NA,12.9,1074.01548580468,"NPOC checks out of range",3.897,278.223992803444,"value above cal curve","7/2/2023 2:08:30 AM",NA,NA
"237","COMPASS: Synoptic","CB","GCW","WC","C",10,"GCW_202306_WC_LysC_10cm",2023,6,27,NA,NA,8.139,677.628840229789,"NPOC checks out of range",0.6442,45.9922751254757,"","7/2/2023 2:32:13 AM",NA,NA
"238","COMPASS: Synoptic","CB","GCW","WC","C",20,"GCW_202306_WC_LysC_20cm",2023,6,27,NA,NA,5.774,480.726001165598,"NPOC checks out of range",0.4383,31.2921673199255,"","7/2/2023 2:52:37 AM",NA,NA
"239","COMPASS: Synoptic","CB","GCW","WC","C",45,"GCW_202306_WC_LysC_45cm",2023,6,27,NA,NA,7.906,658.229955873783,"NPOC checks out of range",0.9422,67.2678075492443,"","7/2/2023 3:13:44 AM",NA,NA
"240","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202306_WC_LysA_10cm",2023,6,29,NA,NA,10.4,865.87294979602,"NPOC checks out of range",0.6766,48.3054538185297,"","7/2/2023 12:37:24 PM",NA,NA
"241","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202306_WC_LysA_20cm",2023,6,29,NA,NA,12.07,1004.9121638498,"NPOC checks out of range",0.9257,66.0897998814853,"","7/2/2023 1:00:30 PM",NA,NA
"242","COMPASS: Synoptic","CB","MSM","WC","A",45,"MSM_202306_WC_LysA_45cm",2023,6,29,NA,NA,75.21,6261.76005328449,"NPOC checks out of range",1.838,131.222914747942,"","7/2/2023 1:26:30 PM",NA,NA
"243","COMPASS: Synoptic","CB","MSM","WC","B",10,"MSM_202306_WC_LysB_10cm",2023,6,29,NA,NA,21.95,1827.49146615602,"NPOC checks out of range",1.231,87.8865114552322,"","7/2/2023 1:50:26 PM",NA,NA
"244","COMPASS: Synoptic","CB","MSM","WC","B",20,"MSM_202306_WC_LysB_20cm",2023,6,29,NA,NA,19.95,1660.9774373491,"NPOC checks out of range",1.213,86.6014121813132,"","7/2/2023 2:16:06 PM",NA,NA
"245","COMPASS: Synoptic","CB","MSM","WC","C",10,"MSM_202306_WC_LysC_10cm",2023,6,29,NA,NA,15.21,1266.33918907668,"NPOC checks out of range",1.547,110.44714315292,"","7/2/2023 2:41:56 PM",NA,NA
"246","COMPASS: Synoptic","CB","MSM","WC","C",20,"MSM_202306_WC_LysC_20cm",2023,6,29,NA,NA,21.66,1803.34693197902,"NPOC checks out of range",3.187,227.533965887754,"value above cal curve","7/2/2023 3:06:27 PM",NA,NA
"247","COMPASS: Synoptic","CB","MSM","WC","C",45,"MSM_202306_WC_LysC_45cm",2023,6,29,NA,NA,84.71,7052.70169011739,"NPOC checks out of range",4.623,330.05633018484,"value above cal curve","7/2/2023 3:29:14 PM",NA,NA
"248","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202306_SW_A",2023,6,22,NA,NA,3.463,288.319040879194,"NPOC checks out of range",0.5004,35.7257598149457,"","6/26/2023 4:55:41 AM",NA,NA
"249","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202306_SW_B",2023,6,22,NA,NA,3.326,276.91282990592,"NPOC checks out of range",0.4513,32.2202945733113,"","6/26/2023 5:20:37 AM",NA,NA
"250","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202306_SW_C",2023,6,22,NA,NA,3.228,268.75364249438,"NPOC checks out of range",0.4387,31.3207250815681,"","6/26/2023 5:44:23 AM",NA,NA
"251","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202306_SW_A",2023,6,27,NA,NA,7.384,614.769794355174,"NPOC checks out of range",0.6324,45.1498211570177,"","7/2/2023 5:09:48 AM",NA,NA
"252","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202306_SW_B",2023,6,27,NA,NA,7.527,626.67554741487,"NPOC checks out of range",0.5968,42.6081803708225,"","7/2/2023 5:32:05 AM",NA,NA
"253","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202306_SW_C",2023,6,27,NA,NA,7.422,617.933560902506,"NPOC checks out of range",0.5578,39.8237986106649,"","7/2/2023 5:58:08 AM",NA,NA
"254","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202306_SW_A",2023,6,29,NA,NA,6.8,566.147697943552,"NPOC checks out of range",0.4816,34.3835450177415,"","7/2/2023 3:46:59 PM",NA,NA
"255","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202306_SW_B",2023,6,29,NA,NA,6.575,547.414869702773,"NPOC checks out of range",0.493,35.1974412245568,"","7/2/2023 5:47:15 PM",NA,NA
"256","COMPASS: Synoptic","CB","SWH","UP","A",10,"SWH_202306_UP_LysA_10cm",2023,6,21,NA,NA,24.73,2058.94596619765,"NPOC checks out of range",0.9685,69.145480377248,"","6/25/2023 10:40:02 AM",NA,NA
"257","COMPASS: Synoptic","CB","SWH","UP","A",20,"SWH_202306_UP_LysA_20cm",2023,6,21,NA,NA,115.6,9624.51086504038,"NPOC checks out of range; value above cal curve",3.533,252.236429708639,"value above cal curve","6/25/2023 11:03:28 AM",NA,NA
"258","COMPASS: Synoptic","CB","SWH","UP","A",45,"SWH_202306_UP_LysA_45cm",2023,6,21,NA,NA,112.6,9374.73982182999,"NPOC checks out of range; value above cal curve",2.37,169.204737732657,"","6/25/2023 11:23:04 AM",NA,NA
"259","COMPASS: Synoptic","CB","SWH","UP","B",10,"SWH_202306_UP_LysB_10cm",2023,6,21,NA,NA,96.91,8068.43726583965,"NPOC checks out of range",2.976,212.46974662126,"","6/25/2023 11:49:12 AM",NA,NA
"260","COMPASS: Synoptic","CB","SWH","UP","B",20,"SWH_202306_UP_LysB_20cm",2023,6,21,NA,NA,171.8,14303.555074515,"NPOC checks out of range; value above cal curve",4.84,345.548915875974,"value above cal curve","6/25/2023 12:08:40 PM",NA,NA
"261","COMPASS: Synoptic","CB","SWH","UP","B",45,"SWH_202306_UP_LysB_45cm",2023,6,21,NA,NA,77.01,6411.62267921072,"NPOC checks out of range",1.934,138.076777542176,"","6/25/2023 12:35:58 PM",NA,NA
"262","COMPASS: Synoptic","CB","SWH","UP","C",10,"SWH_202306_UP_LysC_10cm",2023,6,21,NA,NA,50.77,4226.95862126384,"NPOC checks out of range",1.605,114.588018591103,"","6/25/2023 1:01:32 PM",NA,NA
"263","COMPASS: Synoptic","CB","SWH","UP","C",20,"SWH_202306_UP_LysC_20cm",2023,6,21,NA,NA,56.49,4703.18874365165,"NPOC checks out of range",1.792,127.938772159038,"","6/25/2023 1:30:58 PM",NA,NA
"264","COMPASS: Synoptic","CB","SWH","UP","C",45,"SWH_202306_UP_LysC_45cm",2023,6,21,NA,NA,80.55,6706.35251019898,"NPOC checks out of range",2.323,165.849200739646,"","6/25/2023 1:54:24 PM",NA,NA
"265","COMPASS: Synoptic","CB","GCW","UP","A",20,"GCW_202307_UP_LysA_20cm",2023,7,11,NA,NA,49.11,4088.75197735409,"",2.079,148.428966137634,"","7/31/2023 4:45:43 AM",NA,NA
"266","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202307_UP_LysB_10cm",2023,7,13,NA,NA,30.78,2562.65090333861,"",0.7295,52.0822177957692,"","7/31/2023 8:01:46 PM",NA,NA
"267","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202307_UP_LysC_10cm",2023,7,13,NA,NA,40.37,3361.08567146782,"",1.193,85.1735240991811,"","7/31/2023 8:27:29 PM",NA,NA
"268","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202307_UP_LysC_20cm",2023,7,13,NA,NA,32.37,2695.02955624011,"",4.067,290.361041501567,"value above cal curve","7/31/2023 8:55:18 PM",NA,NA
"269","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"SWH_202307_SWAMP_LysA_10cm",2023,7,19,NA,NA,40.26,3351.92739988344,"",3.052,217.895721333362,"value above cal curve","8/1/2023 10:57:17 AM",NA,NA
"270","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"SWH_202307_SWAMP_LysA_20cm",2023,7,19,NA,NA,17.49,1456.16518191658,"",2.249,160.566014835757,"","8/1/2023 11:22:30 AM",NA,NA
"271","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"SWH_202307_SWAMP_LysA_45cm",2023,7,19,NA,NA,12.54,1044.04296061943,"",1.601,114.302440974676,"","8/1/2023 11:39:27 AM",NA,NA
"272","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"SWH_202307_SWAMP_LysB_10cm",2023,7,19,NA,NA,50.64,4216.13520939139,"",2.562,182.912463321125,"","8/1/2023 12:06:55 PM",NA,NA
"273","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202307_SWAMP_LysB_20cm",2023,7,19,NA,NA,21.48,1788.3606693864,"",1.905,136.006339823085,"","8/1/2023 12:27:46 PM",NA,NA
"274","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202307_SWAMP_LysB_45cm",2023,7,19,NA,NA,7.521,626.176005328449,"",1.196,85.3877073115009,"","8/1/2023 12:44:42 PM",NA,NA
"275","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202307_SWAMP_LysC_10cm",2023,7,19,NA,NA,32.77,2728.3323620015,"",0.9616,68.6528589889125,"","8/1/2023 1:11:00 PM",NA,NA
"276","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202307_SWAMP_LysC_20cm",2023,7,19,NA,NA,24.67,2053.95054533344,"",1.179,84.1740024416886,"","8/1/2023 1:31:48 PM",NA,NA
"277","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"SWH_202307_SWAMP_LysC_45cm",2023,7,19,NA,NA,14.02,1167.26334193656,"",1.367,97.5961504137306,"","8/1/2023 1:56:43 PM",NA,NA
"278","COMPASS: Synoptic","CB","GWI","UP","A",10,"GWI_202307_UP_LysA_10cm",2023,7,20,NA,NA,28.41,2365.3317792024,"",0.7404,52.8604168005312,"","8/1/2023 10:37:24 PM",NA,NA
"279","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202307_UP_LysA_45cm",2023,7,20,NA,NA,22.26,1853.3011406211,"",0.6976,49.8047363047684,"","8/1/2023 10:55:08 PM",NA,NA
"280","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202307_UP_LysB_10cm",2023,7,20,NA,NA,58.92,4905.50328865207,"",1.104,78.8194221336932,"","8/1/2023 11:13:30 PM",NA,NA
"281","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202307_UP_LysB_20cm",2023,7,20,NA,NA,57.19,4761.46865373408,"",1.339,95.5971070987456,"","8/1/2023 11:31:59 PM",NA,NA
"282","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202307_UP_LysC_10cm",2023,7,20,NA,NA,84.48,7033.5525768046,"",2.057,146.858289247289,"","8/1/2023 11:50:25 PM",NA,NA
"283","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202307_UP_LysC_20cm",2023,7,20,NA,NA,121.5,10115.7272500208,"value above cal curve",2.599,185.554056273069,"","8/2/2023 12:08:51 AM",NA,NA
"284","COMPASS: Synoptic","CB","GWI","UP","C",45,"GWI_202307_UP_LysC_45cm",2023,7,20,NA,NA,63.09,5252.68503871451,"",1.915,136.720283864151,"","8/2/2023 1:37:15 AM",NA,NA
"285","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202307_TR_LysA_20cm",2023,7,11,NA,NA,13.98,1163.93306136042,"",0.3713,26.5087422447829,"","7/31/2023 5:07:12 AM",NA,NA
"286","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202307_TR_LysA_45cm",2023,7,11,NA,NA,44.32,3689.9508783615,"",2.101,149.999643027979,"","7/31/2023 5:36:14 AM",NA,NA
"287","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202307_TR_LysB_10cm",2023,7,11,NA,NA,11.43,951.627674631588,"",0.4102,29.2859845645298,"","7/31/2023 6:01:31 AM",NA,NA
"288","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202307_TR_LysB_45cm",2023,7,11,NA,NA,4.383,364.91549413038,"",0.4576,32.670079319183,"","7/31/2023 6:23:05 AM",NA,NA
"289","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202307_TR_LysC_10cm",2023,7,11,NA,NA,-0.04784,-3.98301556906169,"blank is ≥ 25% of sample value",0.03846,2.74582878194007,"blank is ≥ 25% of sample value","7/31/2023 10:49:23 AM",NA,NA
"290","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202307_TR_LysC_20cm",2023,7,11,NA,NA,14.15,1178.08675380901,"",0.3389,24.1955635517288,"","7/31/2023 11:14:48 AM",NA,NA
"291","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202307_TR_LysC_45cm",2023,7,11,NA,NA,115.7,9632.83656648073,"value above cal curve",3.604,257.305432400208,"value above cal curve","7/31/2023 11:34:03 AM",NA,NA
"292","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202307_TR_LysA_10cm",2023,7,13,NA,NA,21.05,1752.56015319291,"",1.948,139.076299199669,"","7/31/2023 9:20:41 PM",NA,NA
"293","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202307_TR_LysA_20cm",2023,7,13,NA,NA,27.41,2282.07476479893,"",2.621,187.124733163415,"","7/31/2023 9:42:02 PM",NA,NA
"294","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202307_TR_LysB_10cm",2023,7,13,NA,NA,36.26,3018.89934226959,"",2.972,212.184169004833,"","7/31/2023 10:10:14 PM",NA,NA
"295","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202307_TR_LysB_20cm",2023,7,13,NA,NA,27.75,2310.38214969611,"",3.683,262.94559032463,"value above cal curve","7/31/2023 10:36:20 PM",NA,NA
"296","COMPASS: Synoptic","CB","MSM","TR","B",45,"MSM_202307_TR_LysB_45cm",2023,7,13,NA,NA,16.01,1332.94480059945,"",1.851,132.151042001328,"","7/31/2023 11:02:26 PM",NA,NA
"297","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202307_TR_LysC_10cm",2023,7,13,NA,NA,48.34,4024.64407626343,"",3.33,237.743365674998,"value above cal curve","7/31/2023 11:29:26 PM",NA,NA
"298","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202307_TR_LysC_20cm",2023,7,13,NA,NA,41.1,3421.86329198235,"",2.565,183.126646533445,"","7/31/2023 11:56:24 PM",NA,NA
"299","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202307_TR_LysC_45cm",2023,7,13,NA,NA,30.97,2578.46973607526,"",2.39,170.632625814789,"","8/1/2023 1:30:00 AM",NA,NA
"300","COMPASS: Synoptic","CB","SWH","TR","A",10,"SWH_202307_TR_LysA_10cm",2023,7,19,NA,NA,38.18,3178.75280992424,"",2.531,180.69923679382,"","8/1/2023 2:47:49 PM",NA,NA
"301","COMPASS: Synoptic","CB","SWH","TR","A",20,"SWH_202307_TR_LysA_20cm",2023,7,19,NA,NA,23.36,1944.88385646491,"",4.949,353.330905923594,"value above cal curve","8/1/2023 4:08:42 PM",NA,NA
"302","COMPASS: Synoptic","CB","SWH","TR","A",45,"SWH_202307_TR_LysA_45cm",2023,7,19,NA,NA,14.16,1178.91932395304,"",4.327,308.923586569285,"value above cal curve","8/1/2023 4:26:08 PM",NA,NA
"303","COMPASS: Synoptic","CB","SWH","TR","B",10,"SWH_202307_TR_LysB_10cm",2023,7,19,NA,NA,17.75,1477.81200566148,"",1.766,126.082517652266,"","8/1/2023 4:51:48 PM",NA,NA
"304","COMPASS: Synoptic","CB","SWH","TR","B",20,"SWH_202307_TR_LysB_20cm",2023,7,19,NA,NA,24.41,2032.30372158854,"",4.614,329.413780547881,"value above cal curve","8/1/2023 5:13:37 PM",NA,NA
"305","COMPASS: Synoptic","CB","SWH","TR","B",45,"SWH_202307_TR_LysB_45cm",2023,7,19,NA,NA,17.84,1485.30513695779,"",4.208,300.427652480599,"value above cal curve","8/1/2023 5:35:12 PM",NA,NA
"306","COMPASS: Synoptic","CB","SWH","TR","C",10,"SWH_202307_TR_LysC_10cm",2023,7,19,NA,NA,14.97,1246.35750561985,"",1.227,87.6009338388057,"","8/1/2023 6:00:06 PM",NA,NA
"307","COMPASS: Synoptic","CB","SWH","TR","C",20,"SWH_202307_TR_LysC_20cm",2023,7,19,NA,NA,20.2,1681.79169094996,"",2.206,157.496055459173,"","8/1/2023 6:20:39 PM",NA,NA
"308","COMPASS: Synoptic","CB","SWH","TR","C",45,"SWH_202307_TR_LysC_45cm",2023,7,19,NA,NA,18.8,1565.23187078511,"",3.686,263.15977353695,"value above cal curve","8/1/2023 6:46:30 PM",NA,NA
"309","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202307_TR_LysA_10cm",2023,7,20,NA,NA,69.69,5802.18133377737,"",1.918,136.934467076471,"","8/2/2023 2:03:48 AM",NA,NA
"310","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202307_TR_LysA_20cm",2023,7,20,NA,NA,81.58,6792.10723503455,"",2.021,144.288090699451,"","8/2/2023 2:25:14 AM",NA,NA
"311","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202307_TR_LysB_10cm",2023,7,20,NA,NA,44.54,3708.26742153026,"",1.212,86.5300177772066,"","8/2/2023 2:42:57 AM",NA,NA
"312","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202307_TR_LysB_20cm",2023,7,20,NA,NA,75.14,6255.93206227625,"",2.582,184.340351403257,"","8/2/2023 3:05:33 AM",NA,NA
"313","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202307_TR_LysB_45cm",2023,7,20,NA,NA,38.9,3238.69786029473,"",1.086,77.5343228597742,"","8/2/2023 3:31:24 AM",NA,NA
"314","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202307_TR_LysC_10cm",2023,7,20,NA,NA,47.74,3974.68986762135,"",1.219,87.0297786059529,"","8/2/2023 3:58:11 AM",NA,NA
"315","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202307_TR_LysC_20cm",2023,7,20,NA,NA,39.38,3278.66122720839,"",1.035,73.8932082503373,"","8/2/2023 4:23:32 AM",NA,NA
"316","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202307_WC_LysA_10cm",2023,7,11,NA,NA,15.84,1318.79110815086,"",0.5605,40.0165635017527,"","7/31/2023 11:52:09 AM",NA,NA
"317","COMPASS: Synoptic","CB","GCW","WC","A",20,"GCW_202307_WC_LysA_20cm",2023,7,11,NA,NA,14.27,1188.07759553742,"",0.8588,61.3135142467533,"","7/31/2023 12:20:22 PM",NA,NA
"318","COMPASS: Synoptic","CB","GCW","WC","A",45,"GCW_202307_WC_LysA_45cm",2023,7,11,NA,NA,50.18,4177.8369827658,"",2.667,190.408875752318,"","7/31/2023 1:54:22 PM",NA,NA
"319","COMPASS: Synoptic","CB","GCW","WC","B",10,"GCW_202307_WC_LysB_10cm",2023,7,11,NA,NA,15.59,1297.97685455,"",4.855,346.619831937573,"value above cal curve","7/31/2023 2:18:59 PM",NA,NA
"320","COMPASS: Synoptic","CB","GCW","WC","B",20,"GCW_202307_WC_LysB_20cm",2023,7,11,NA,NA,11.46,954.125385063692,"",1.215,86.7442009895264,"","7/31/2023 2:45:57 PM",NA,NA
"321","COMPASS: Synoptic","CB","GCW","WC","B",45,"GCW_202307_WC_LysB_45cm",2023,7,11,NA,NA,11.27,938.306552327034,"",1.074,76.677590010495,"","7/31/2023 3:09:16 PM",NA,NA
"322","COMPASS: Synoptic","CB","GCW","WC","C",10,"GCW_202307_WC_LysC_10cm",2023,7,11,NA,NA,14.08,1172.25876280077,"",3.78,269.870847522971,"value above cal curve","7/31/2023 3:35:02 PM",NA,NA
"323","COMPASS: Synoptic","CB","GCW","WC","C",20,"GCW_202307_WC_LysC_20cm",2023,7,11,NA,NA,9.149,761.718424777287,"",0.7532,53.7742651730957,"","7/31/2023 3:55:57 PM",NA,NA
"324","COMPASS: Synoptic","CB","GCW","WC","C",45,"GCW_202307_WC_LysC_45cm",2023,7,11,NA,NA,6.621,551.244692365332,"",0.4433,31.6491393404585,"","7/31/2023 4:20:20 PM",NA,NA
"325","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202307_WC_LysA_10cm",2023,7,13,NA,NA,14.03,1168.09591208059,"",0.8394,59.9284628070852,"","8/1/2023 1:53:36 AM",NA,NA
"326","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202307_WC_LysA_20cm",2023,7,13,NA,NA,14.86,1237.19923403547,"",1.052,75.1069131201496,"","8/1/2023 2:20:29 AM",NA,NA
"327","COMPASS: Synoptic","CB","MSM","WC","A",45,"MSM_202307_WC_LysA_45cm",2023,7,13,NA,NA,85.19,7092.66505703106,"",2.029,144.859245932304,"","8/1/2023 2:48:02 AM",NA,NA
"328","COMPASS: Synoptic","CB","MSM","WC","B",10,"MSM_202307_WC_LysB_10cm",2023,7,13,NA,NA,25.55,2127.21671800849,"",1.495,106.734634139376,"","8/1/2023 3:14:59 AM",NA,NA
"329","COMPASS: Synoptic","CB","MSM","WC","B",20,"MSM_202307_WC_LysB_20cm",2023,7,13,NA,NA,24.99,2080.59278994255,"",1.427,101.879814660127,"","8/1/2023 3:42:07 AM",NA,NA
"330","COMPASS: Synoptic","CB","MSM","WC","C",10,"MSM_202307_WC_LysC_10cm",2023,7,13,NA,NA,18.99,1581.05070352177,"",2.26,161.35135328093,"","8/1/2023 4:03:28 AM",NA,NA
