"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","qaqc_flag"
"1","Sep","MSM","UP","5","1-Sep-MSM-UP-5",2025-09-11 14:49:05.5,529.726405768899,18.928374831797,4.50051877186538e-42,0.972051088138837,31.4767822527913,508.017917849845,11.74317548696,0.224786197284317,3804.2286293144,7.90009696567082,1.29400357037485e-46,0.981302885041142,25.745135199035,352.236924581782,0.999030076475252,5.97989135751375,508.622514418703,TRUE,11.5958662506732,0.217898127315709,28.5015609251997,2025-09-11 14:48:39,2025-09-11 14:49:32,0.0330677966101695,0.170135593220339,23.7932203389831,NA
"1","Sep","SWH","SWAMP","1","1-Sep-SWH-SWAMP-1",2025-09-16 13:16:01.60241,649.004371642977,1.5760093466416,4.19669132312263e-49,0.932212009075273,11.7844103884735,542.204188063889,1.39535383966734,0.0214144976599874,3761.7726518904,1.29737603770707,9.53917628556814e-72,0.98127918784408,6.19289647019131,434.050452758995,0.99515287361432,3.19082225641259,544.711474295626,TRUE,1.36668324899903,0.0190277588530115,4.92745193820881,2025-09-16 13:15:15,2025-09-16 13:17:07,0.087,0.627,17.7,NA
"1","Sep","SWH","SWAMP","2","1-Sep-SWH-SWAMP-2",2025-09-16 13:23:53.681416,1070.8481653861,3.83083644595907,5.69895308560576e-64,0.924077181212523,27.1589820286265,806.468960916184,2.94979193397895,0.024036123109392,3808.36882230718,1.68138567796824,2.22540002012145e-120,0.992683893376824,8.43077189147159,624.763961336055,0.998585648349642,3.74071194981428,809.911699415587,TRUE,2.91182441931329,0.0210345523020963,8.00325397580674,2025-09-16 13:22:57,2025-09-16 13:24:50,0.05,0.584872881355932,17.6,NA
"1","Sep","SWH","SWAMP","3","1-Sep-SWH-SWAMP-3",2025-09-16 12:58:55,1066.77755838898,3.82508830926755,5.45357593792528e-53,0.894028041905641,34.7229269363346,621.691646391194,3.41814006422577,0.0135795977803055,3897.54593552901,0.892335612215341,7.42229983993836e-148,0.998345509523416,4.33863367505899,594.598069102482,0.998762740427142,3.78815111632169,622.051362047531,TRUE,3.41399804350793,0.0132196574522112,3.59596470304434,2025-09-16 12:58:02,2025-09-16 12:59:48,0.037,0.6,17.8116071428571,NA
"1","Sep","SWH","SWAMP","4","1-Sep-SWH-SWAMP-4",2025-09-16 12:49:38.157408,1148.27644074432,5.75013225681419,8.29680004450051e-57,0.908281718437016,48.3624839713421,758.882575007857,5.00551288597674,0.0243019643377374,3795.45934709032,1.62951236719216,8.10965747524302e-140,0.997507657664441,7.97231575994641,633.467152594971,0.999248036868096,4.42094570469347,763.039842740355,TRUE,4.96665467360669,0.0198354198545588,6.81798890543033,2025-09-16 12:48:44,2025-09-16 12:50:32,0.029,0.335008849557522,17.7,NA
"1","Sep","SWH","SWAMP","5","1-Sep-SWH-SWAMP-5",2025-09-16 13:05:49.5,1124.21531801327,5.79808144896037,1.89010882376954e-52,0.898374620789368,52.8155519832682,660.475708388161,5.46217939545317,0.0185590366917141,3909.41188367717,1.18741581175719,3.09524288880019e-151,0.998823835652018,5.68191508360544,572.263815653876,0.999515381949649,3.68349947563208,660.896195793247,TRUE,5.45304755095583,0.0192569875581697,6.10476374512982,2025-09-16 13:04:58,2025-09-16 13:06:41,0.024,0.427333333333333,17.9,NA
"1","Sep","SWH","TR","10a","1-Sep-SWH-TR-10a",2025-09-16 15:36:03.5,767.547636425465,1.00949981254999,1.38503429739972e-56,0.894763146504991,6.88973393202211,651.043722215864,0.627471056481289,0.0117634797288426,3652.88304893997,0.820511495000125,1.86777875050654e-81,0.962126585649617,4.13319364526232,636.459637121505,0.967823669412906,3.84414224740456,651.410195084192,TRUE,0.633106998565325,0.0122902950921864,4.2899740849044,2025-09-16 15:35:07,2025-09-16 15:37:00,0.300831932773109,0.565210084033613,18.6,NA
"1","Sep","SWH","TR","1b","1-Sep-SWH-TR-1b",2025-09-16 14:18:15.5,NA,NA,NA,NA,NA,1279.70387681803,23.9044847240966,0.185356532636704,3688.142608383,12.9287565590718,1.25305414033267e-123,0.993311013894087,65.1265153221172,1187.94103635887,0.997112366257076,43.1778901565026,1280.26414750224,TRUE,23.9899169535935,0.157522035618042,71.5103716050743,2025-09-16 14:17:19,2025-09-16 14:19:12,0.206,0.487,18.7,NA
"1","Sep","SWH","TR","2","1-Sep-SWH-TR-2",2025-09-16 14:36:35.5,1295.58299753668,15.7934661950464,1.34411799496e-76,0.953758134512019,69.8239471993965,1389.88498659971,9.24857446158329,0.30052521341916,4046.15207410204,20.9618580413066,1.82106927342894e-56,0.894248077489871,105.591961815484,1251.24128076065,0.969739736384924,56.994867116209,1395.60288125179,TRUE,9.10419724458541,0.216502137125465,70.5076348870971,2025-09-16 14:35:39,2025-09-16 14:37:32,0.0795210084033613,0.328588235294118,19.0521008403361,NA
"1","Sep","SWH","TR","3b","1-Sep-SWH-TR-3b",2025-09-16 14:58:43.5,1328.68817206835,6.71661673708525,5.53261830518995e-54,0.882895947969947,80.7352407191838,1135.16306208011,7.02957311674479,0.0983301045465635,3608.53577630776,6.85859821624035,2.72159119429088e-95,0.978555371615278,34.549076686327,1090.03326006923,0.98606350396136,28.1039037690516,1135.42482024815,TRUE,6.99764657717349,0.10988486048709,33.9105228010473,2025-09-16 14:57:47,2025-09-16 14:59:40,0.237,0.63036974789916,18.8,NA
"1","Sep","SWH","TR","4","1-Sep-SWH-TR-4",2025-09-16 15:43:50.5,NA,NA,NA,NA,NA,1166.77829917537,13.015116251286,0.112955456711533,3637.189837294,7.87872745065042,3.44732609015491e-118,0.991634574959429,39.687812334399,1103.42292643776,0.995366694510592,29.8037760250979,1166.85615180193,TRUE,13.0167335515807,0.120870748561641,45.8270463957414,2025-09-16 15:42:54,2025-09-16 15:44:47,0.229294117647059,0.494084033613445,18.4394957983193,NA
"1","Sep","SWH","TR","5","1-Sep-SWH-TR-5",2025-09-16 15:15:50,1104.0345153445,4.10562585574064,7.21947320577047e-48,0.872492891149696,45.577443548589,658.060094444646,4.16707580768339,0.017549731466031,3695.9771716104,1.1329662264525,6.79789332457385e-143,0.998176428972699,5.45059739562043,605.603937944926,0.99893484641435,4.20675098306799,658.063315141836,TRUE,4.16760070827249,0.0193864967376853,5.59546802506464,2025-09-16 15:14:58,2025-09-16 15:16:42,0.133,0.416672727272727,18.7327272727273,NA
"1","Sep","SWH","TR","6","1-Sep-SWH-TR-6",2025-09-16 13:54:20,NA,NA,NA,NA,NA,568.452794478161,0.588424910983143,0.0114539794553275,3655.97318749051,0.739439911458753,3.17526791005216e-75,0.962438667814161,3.55737811199781,553.224858464462,0.968723972116653,3.27810799037111,568.476748227682,TRUE,0.590028318386115,0.0116634872347281,4.12651012326337,2025-09-16 13:53:28,2025-09-16 13:55:12,0.355118181818182,0.756209090909091,19.1881818181818,NA
"1","Sep","SWH","TR","7","1-Sep-SWH-TR-7",2025-09-16 14:25:59.5,845.225894246816,1.61852545984543,6.126810335368e-61,0.923340537649221,11.890177026251,734.183617474354,1.34584506089521,0.0219481447989692,3680.69558860089,1.45490983397437,1.28877301907164e-84,0.972581887994124,7.11089407298762,634.855354989613,0.98946755338804,4.44945001533026,734.185445602031,TRUE,1.34492975602604,0.0230831000049903,8.48855968747496,2025-09-16 14:25:06,2025-09-16 14:26:53,0.360309734513274,0.755,18.9690265486726,NA
"1","Sep","SWH","TR","8","1-Sep-SWH-TR-8",2025-09-16 15:07:49,813.367614244476,0.852959794663806,5.21956243986412e-41,0.82091700443986,10.6253384657491,613.575643295041,0.79405255463743,0.0130742318021701,3722.0832239389,0.859127260481512,1.28318721152451e-83,0.972322088426763,4.17717102451219,597.533579415254,0.977049822498725,3.8404724998679,614.416941369646,TRUE,0.791154023440316,0.0125800858537372,3.46078162624173,2025-09-16 15:06:56,2025-09-16 15:08:42,0.298401785714286,0.7220625,18.90625,NA
"1","Sep","SWH","TR","9","1-Sep-SWH-TR-9",2025-09-16 15:23:32.5,936.589955196571,2.53514563743641,4.29000603766942e-53,0.901283980488907,21.4293328827547,607.195545904192,2.24528185932591,0.0143651077934533,3772.17973345851,0.919086287444994,2.8818143012675e-123,0.995842170002979,4.39792883677424,580.138757356868,0.996915559325549,3.82563146076165,607.304685175286,TRUE,2.2441110445593,0.0148545189455836,4.39907036966376,2025-09-16 15:22:41,2025-09-16 15:24:24,0.337,0.659449541284404,18.5449541284404,NA
"1","Sep","SWH","UP","1","1-Sep-SWH-UP-1",2025-09-16 12:22:47.5,524.150939349392,9.87895309097518,9.0301049275733e-35,0.94666465746008,29.8930351056459,405.396957025919,8.12550600097103,0.0869171733260703,3848.41274441386,3.05469866723833,1.29855804328845e-59,0.994085237303595,9.95476771008022,339.493872089727,0.998379151455876,5.31435246827472,408.997790463526,TRUE,7.97890829906773,0.0726596878674483,6.74027984772071,2025-09-16 12:22:21,2025-09-16 12:23:14,0.016,0.352,18.3,NA
"1","Sep","SWH","UP","2","1-Sep-SWH-UP-2",2025-09-16 12:26:42.5,463.36562552089,6.74019175815866,1.52590566993472e-36,0.954404680637636,17.0269695952445,380.559911691546,4.99581384958277,0.0690605041746384,3804.98989130014,2.42712713711548,7.25732339965472e-54,0.9901608834975,7.90961383914845,322.106049149952,0.996904922609994,4.52407353628153,385.451582232946,TRUE,4.86867298480319,0.0516410493256435,4.77676685430368,2025-09-16 12:26:16,2025-09-16 12:27:09,0.014,0.421033898305085,18.1,NA
"1","Sep","SWH","UP","3a","1-Sep-SWH-UP-3a",2025-09-16 12:33:59.5,507.473855660999,13.4824822072999,1.2046747354808e-40,0.968286680591078,25.6157673011616,471.209162416428,8.98287799470184,0.159864711844967,3910.37952096431,5.61843538536686,3.12197892875e-48,0.983797454332752,18.3095700257686,363.698772306151,0.997945235699844,6.64942656303939,479.502954222069,TRUE,8.58717949660055,0.105797756120599,10.7991281227296,2025-09-16 12:33:33,2025-09-16 12:34:26,0.014,0.345864406779661,17.9,NA
"1","Sep","SWH","UP","4","1-Sep-SWH-UP-4",2025-09-16 12:38:38.5,386.294213996091,4.07214826426947,3.92896137408946e-37,0.956721094649562,8.34092693076873,357.011682948841,2.49240262195822,0.0555311340556333,3814.19574211245,1.95163826317274,2.93253988446426e-43,0.974836456803726,6.36007268813636,331.146788279406,0.985526163453313,4.91908904704113,359.938101276328,TRUE,2.4096030772951,0.0387118220295522,3.50703642093595,2025-09-16 12:38:12,2025-09-16 12:39:05,0.033,0.568016949152542,17.8491525423729,NA
"1","Sep","SWH","UP","5","1-Sep-SWH-UP-5",2025-09-16 12:42:56.5,578.419282368097,19.3449293198075,7.64035706973578e-37,0.955600719538767,49.4078921340437,488.354261833813,14.701377964089,0.187368792499037,3975.4372011451,6.58506459456139,1.10245199906197e-55,0.991624150437676,21.4596579026883,401.248463202668,0.998450072595933,9.41414121072674,493.755128367512,FALSE,14.35183536428,0.123553689963219,14.5890356158932,2025-09-16 12:42:30,2025-09-16 12:43:23,0.00832203389830508,0.18728813559322,17.8186440677966,NA
"2","Apr","GCW","TR","1","2-Apr-GCW-TR-1",2025-04-16 10:59:43.5,NA,NA,NA,NA,NA,430.759276279148,4.64493421298049,0.109924297445798,3765.30549867055,3.86328261786753,6.21907655338179e-42,0.971701432665742,12.5898117126004,310.665344608278,0.997157240010755,4.06933812494349,430.985057655364,TRUE,4.68888559740181,0.110776270104201,15.5149391596749,2025-04-16 10:59:17,2025-04-16 11:00:10,0.034,0.506016949152542,17.3966101694915,NA
"2","Apr","GCW","TR","2","2-Apr-GCW-TR-2",2025-04-16 11:08:47.5,NA,NA,NA,NA,NA,286.742532202254,2.24867716370799,0.0289712382323278,3832.82184367569,1.01819237131117,1.92648936378181e-55,0.99144242452466,3.31812386252227,280.567080689256,0.992912145936227,3.07957849234696,286.79897809234,TRUE,2.24598952039082,0.030251523469326,3.39207348900601,2025-04-16 11:08:21,2025-04-16 11:09:14,0.022,0.334,16.8915254237288,NA
"2","Apr","GCW","TR","3","2-Apr-GCW-TR-3",2025-04-16 11:12:50.5,NA,NA,NA,NA,NA,313.076359449906,2.25531132278784,0.0369710541619367,3844.43232560597,1.29934540612804,4.63682822403471e-50,0.98621879210075,4.23435602073915,262.636391154077,0.994971315813853,2.60848040476679,314.510674681201,TRUE,2.2990062589574,0.0360752256778182,3.71086988529633,2025-04-16 11:12:24,2025-04-16 11:13:17,0.017,0.337,16.5864406779661,NA
"2","Apr","GCW","TR","4","2-Apr-GCW-TR-4",2025-04-16 11:17:11.5,380.609723624762,1.74973060899892,8.87683367332267e-30,0.917056582261812,7.91326276534631,285.22066425502,1.7176710741702,0.0285658566969588,3803.85796308088,1.00394526238634,9.70197966403508e-50,0.985821955601654,3.27169484436478,283.575634116796,0.987229255056581,3.16657230371346,285.241878542453,TRUE,1.72166301899814,0.0300907938695011,3.73043053302552,2025-04-16 11:16:45,2025-04-16 11:17:38,0.027,0.376,17.0474576271186,NA
"2","Apr","GCW","TR","5","2-Apr-GCW-TR-5",2025-04-16 11:21:28.5,NA,NA,NA,NA,NA,263.376790088442,3.04875659797376,0.0233349932172518,3859.44517491462,0.820106889732159,3.85695086028603e-67,0.996962948101789,2.67259539288726,267.213849082413,0.996972098369194,2.72141428008002,263.663031970624,TRUE,3.06081939598253,0.0241011709265873,2.70148342290602,2025-04-16 11:21:02,2025-04-16 11:21:55,0.024,0.434779661016949,17.4,NA
"2","Apr","GCW","UP","1","2-Apr-GCW-UP-1",2025-04-16 11:26:51.5,NA,NA,NA,NA,NA,292.903992666176,1.66370141100582,0.0306721204276457,3820.88819199436,1.07796977060228,1.89901943477917e-47,0.982632736098873,3.51292871533405,286.023406152599,0.98580209091321,3.23916074378455,292.938048165908,TRUE,1.6667705222054,0.03319818671682,4.0532110836781,2025-04-16 11:26:25,2025-04-16 11:27:18,0.0131525423728814,0.272,17.3152542372881,NA
"2","Apr","GCW","UP","2","2-Apr-GCW-UP-2",2025-04-16 11:34:59.5,NA,NA,NA,NA,NA,312.121489169737,1.77262157801413,0.0366456193667028,3820.98105448371,1.28790802042816,6.53810146712285e-45,0.978259502003776,4.19708343504222,294.237081792802,0.985503460220322,3.49511688556261,312.736293104784,TRUE,1.7982451792591,0.0366346998651018,3.69977493981358,2025-04-16 11:34:33,2025-04-16 11:35:26,0.006,0.15028813559322,17.328813559322,NA
"2","Apr","GCW","UP","3","2-Apr-GCW-UP-3",2025-04-16 11:40:01.5,NA,NA,NA,NA,NA,430.983484045549,11.5229523603679,0.110152737087592,3745.58920437717,3.87131111491397,3.87113629334661e-62,0.995270583469129,12.6159752828456,364.659490173841,0.998714039825164,6.70884064341109,432.265217890329,TRUE,11.6315427121282,0.102684342611785,11.9078846542865,2025-04-16 11:39:35,2025-04-16 11:40:28,0.012,0.148322033898305,17.7,NA
"2","Apr","GCW","UP","4","2-Apr-GCW-UP-4",2025-04-16 11:44:59.5,390.568757783074,1.76789808096543,1.37320052448086e-29,0.915655415697171,8.67767349409581,291.814792813499,1.86848292315451,0.030364341069359,3810.99782722454,1.06715288413918,2.96664744753908e-50,0.98645342872594,3.47767823605066,287.773463104772,0.988327683118929,3.29207642393606,291.95013903746,TRUE,1.86568481048347,0.030084241474679,3.70472224891623,2025-04-16 11:44:33,2025-04-16 11:45:26,0.008,0.119,17.5576271186441,NA
"2","Apr","GCW","UP","5","2-Apr-GCW-UP-5",2025-04-16 11:30:46.5,NA,NA,NA,NA,NA,351.063815379369,2.71844513398162,0.0525555649324916,3817.11272224492,1.84706207084033,2.14836876902167e-46,0.980934869181845,6.01927583185759,273.689458272664,0.995775383379572,2.88957966076402,354.177156113553,TRUE,2.79810725353241,0.0438700135704806,4.54133419385339,2025-04-16 11:30:20,2025-04-16 11:31:13,0.007,0.200067796610169,17.5864406779661,NA
"2","Jul","GCW","TR","1","2-Jul-GCW-TR-1",2025-07-16 15:08:54.5,NA,NA,NA,NA,NA,870.801327015247,9.50493419286941,0.0308411222625345,4024.55749153469,2.15119130720036,7.18521153568933e-166,0.99882220873203,10.8362774864753,686.983975524282,0.999773243777775,4.7977567787743,871.053900600583,TRUE,9.51151271335568,0.0320308348435276,11.448941203599,2025-07-16 15:07:58,2025-07-16 15:09:51,0.016,0.41336974789916,28.7243697478992,NA
"2","Jul","GCW","TR","2","2-Jul-GCW-TR-2",2025-07-16 15:02:22.5,1396.58740320342,10.0584647630227,4.66023385335921e-56,0.892460545497682,108.742077120968,847.276259302193,9.9835280056109,0.0278175972854946,4347.88047240913,1.94029818235409,2.85497506257758e-173,0.999131216226851,9.77393755735104,730.068613223371,0.99969997394944,5.79569951805404,848.100607119018,TRUE,9.97612293728463,0.0265484853607473,8.30567853035374,2025-07-16 15:01:26,2025-07-16 15:03:19,0.019,0.312,28.9134453781513,NA
"2","Jul","GCW","TR","3","2-Jul-GCW-TR-3",2025-07-16 14:53:39.5,1291.7874216748,6.74405325012663,1.43677268607945e-55,0.890278858740084,68.671191354489,712.205774474769,6.24224551413201,0.0153828677930493,4012.90714000136,1.07296651511346,3.06325734287018e-179,0.99932030252483,5.40489488431305,640.859263416186,0.99964902552424,3.91904147424994,714.199893119308,TRUE,6.22634762781378,0.0140869802031082,4.60768044839198,2025-07-16 14:52:43,2025-07-16 14:54:36,0.015,0.386,29.2,NA
"2","Jul","GCW","TR","4","2-Jul-GCW-TR-4",2025-07-16 14:46:42.038095,1264.09039593552,11.0338127553896,3.25634843256114e-54,0.903957895116571,97.6689593914567,834.440515150028,9.33076559733455,0.0368580738990005,3969.04509756731,2.62989401744654,9.36246883126626e-146,0.998395386269405,12.6244067228409,680.687884883756,0.999642822685493,6.01486085545118,843.565270316292,TRUE,9.23821685839476,0.0280489109251958,8.54651401963546,2025-07-16 14:45:44,2025-07-16 14:47:37,0.022,0.396,29.5463636363636,NA
"2","Jul","GCW","TR","5","2-Jul-GCW-TR-5",2025-07-16 14:39:56,1268.3851274808,6.03918576046755,2.18181047193641e-57,0.900256380051492,65.0896256208767,765.973797698963,6.25844709354921,0.0203254181659449,4605.68910378815,1.42394025040714,1.41372493826116e-164,0.998830606625944,7.0477343368733,710.128442781339,0.999311417250633,5.45752231701404,766.36987283961,TRUE,6.24580334934958,0.0209944472977267,6.48227608127838,2025-07-16 14:39:00,2025-07-16 14:40:52,0.02,0.42835593220339,30.1220338983051,NA
"2","Jul","GCW","UP","1","2-Jul-GCW-UP-1",2025-07-16 15:17:03.5,585.03476443024,18.0667999063915,4.74666189832478e-35,0.947966428256196,52.5289599060318,477.712074530843,14.4470482763592,0.169786209729238,4122.94996608357,5.96712581332628,1.67894747263501e-57,0.99286913959996,19.4458955986614,427.60507087494,0.997381896106033,12.0161984044711,481.028412976902,TRUE,14.2049856940635,0.134132254044195,14.5635980045179,2025-07-16 15:16:37,2025-07-16 15:17:30,0.016,0.261915254237288,28.6,NA
"2","Jul","GCW","UP","2","2-Jul-GCW-UP-2",2025-07-16 15:24:48.307692,440.596934956671,21.0453558235941,3.97888753790139e-23,0.931414954250712,65.3095915519523,292.615153456371,16.2019216463156,0.104705905630042,3891.52226178988,4.11251244562981,1.25753814892836e-53,0.998457090584186,9.79563210724279,290.317320017118,0.998687167579178,9.29038555582952,292.661737402563,TRUE,16.1877474795599,0.106018344343658,9.61951483166376,2025-07-16 15:24:18,2025-07-16 15:25:10,0.014,0.231380952380952,28.6690476190476,NA
"2","Jul","GCW","UP","3","2-Jul-GCW-UP-3",2025-07-16 15:28:41.5,603.51186939418,16.6045342427538,1.81597105913866e-33,0.940146296844132,62.3303795392068,474.865937265019,15.9965740791671,0.165370255546251,3814.56998781276,5.81192737737683,2.22280009902111e-60,0.994473408680441,18.9401290576228,416.929385196005,0.998244773267098,10.8852282653898,474.875275313412,TRUE,15.999661295997,0.167310558857373,26.2296156471068,2025-07-16 15:28:15,2025-07-16 15:29:08,0.024,0.302542372881356,28.8,NA
"2","Jul","GCW","UP","4","2-Jul-GCW-UP-4",2025-07-16 15:32:21.5,592.110040541711,11.8424770502482,4.42224102267467e-30,0.91924638288328,56.0854516835005,347.258378513476,12.421013931977,0.0507359870746588,4431.92622618608,1.78311311984987,2.68285861942351e-81,0.999133148227199,5.81087656837512,345.108710740409,0.999226453905773,5.59794978085667,347.316380117444,TRUE,12.4309733332387,0.0543692933688863,5.98443840662825,2025-07-16 15:31:55,2025-07-16 15:32:48,0.036,0.412203389830508,28.6796610169492,NA
"2","Jul","GCW","UP","5","2-Jul-GCW-UP-5",2025-07-16 15:20:52.5,658.777583293545,22.0677052324933,8.77745173842812e-31,0.924108393248938,103.976874426771,496.626561646933,23.7189954809353,0.202284312563446,3988.78640310602,7.10926962238702,1.04985273966739e-64,0.996232131721615,23.1679571010436,486.907035544284,0.997077486306372,20.8082152367001,496.743380458741,TRUE,23.7337899236426,0.213998297211027,25.9423964296657,2025-07-16 15:20:26,2025-07-16 15:21:19,0.008,0.230728813559322,28.5271186440678,NA
"2","Jul","GWI","TR","1","2-Jul-GWI-TR-1",2025-07-23 11:53:36.679245,NA,NA,NA,NA,NA,1057.87778943634,8.57710964752441,0.105891125257045,3297.69373521082,7.07776226217784,8.79479866707956e-96,0.9843958429366,34.8925468920788,1007.25146178881,0.990679701617044,27.2297720781225,1058.56407612213,TRUE,8.4969287231284,0.103618124929521,30.1830950265611,2025-07-23 11:52:43,2025-07-23 11:54:36,0.278522522522523,0.732477477477477,32.9486486486486,NA
"2","Jul","GWI","TR","2","2-Jul-GWI-TR-2",2025-07-23 12:01:49.902655,1418.67139880833,10.8003607904846,5.27194671357642e-53,0.880387853708895,126.56407191617,1027.42002034462,11.0464710894438,0.0643301663726987,3466.60610252245,4.5058474902336,1.73849986969013e-136,0.996249636327352,22.4109098605897,956.350812542723,0.998069993169423,16.2237206815988,1027.44448117115,TRUE,11.0370677264288,0.0687457368047946,25.2236187255691,2025-07-23 12:00:53,2025-07-23 12:02:46,0.163,0.341906779661017,32.8305084745763,NA
"2","Jul","GWI","TR","3","2-Jul-GWI-TR-3",2025-07-23 12:08:25.5,NA,NA,NA,NA,NA,897.277700282849,10.9482978194245,0.0346387633162514,3600.66849516731,2.4160796064354,4.26310541732035e-167,0.998880142009505,12.1706093535779,894.691237544693,0.998943009315038,11.931061794101,898.683130837782,TRUE,10.9843339125293,0.0322091563764602,10.7708881009952,2025-07-23 12:07:29,2025-07-23 12:09:22,0.164100840336134,0.345100840336134,32.5100840336134,NA
"2","Jul","GWI","TR","4","2-Jul-GWI-TR-4",2025-07-23 12:29:03.5,1285.99485305996,6.81212606456064,2.17756771849447e-59,0.906210570845828,66.9485068059456,1090.85373209513,6.52851620420315,0.0809629032673707,3514.43107241269,5.6472229587458,4.8941391410445e-101,0.983066601148579,28.4469701993195,986.501329995105,0.993454169595078,17.8467439219529,1090.85793691214,TRUE,6.53083873597876,0.0829062532166709,36.5036978370003,2025-07-23 12:28:07,2025-07-23 12:30:00,0.056,0.2,32.4,NA
"2","Jul","GWI","TR","5","2-Jul-GWI-TR-5",2025-07-23 12:37:35.5,1078.63294425982,3.54769257223276,1.19248359023615e-64,0.92444313001899,26.9623571236549,1069.1427324938,2.84992270722058,0.0736090060420151,3321.4459184774,5.13428313604527,1.12317293581249e-66,0.930478354796597,25.8631189936913,993.27720046365,0.96549641252242,18.3850862924485,1072.37073229668,TRUE,2.74142352471834,0.0647272768010439,24.0347015225047,2025-07-23 12:36:39,2025-07-23 12:38:32,0.265016806722689,0.566966386554622,32.846218487395,NA
"2","Jul","GWI","UP","1","2-Jul-GWI-UP-1",2025-07-23 12:52:31.5,NA,NA,NA,NA,NA,311.832111375079,5.35100794574617,0.0365475616415525,3395.54351212724,1.28446178775782,1.04971775455022e-69,0.997580103757532,4.18585272149395,302.76334460042,0.998100272481247,3.7822296741816,311.910077076417,TRUE,5.34980338146608,0.0415684203234732,4.13140583880854,2025-07-23 12:52:05,2025-07-23 12:52:58,0.01,0.056,34,NA
"2","Jul","GWI","UP","2","2-Jul-GWI-UP-2",2025-07-23 12:56:06.5,NA,NA,NA,NA,NA,388.761782474603,7.21079541215383,0.0745094706747461,3370.07247324381,2.61863072689815,2.16993930380411e-60,0.994478521819132,8.53369299051578,298.160359185981,0.999042311392506,3.6244170490071,392.767794272537,TRUE,7.34172582840371,0.0520843491707608,5.55332365483543,2025-07-23 12:55:40,2025-07-23 12:56:33,0.01,0.065,33.6016949152542,NA
"2","Jul","GWI","UP","3","2-Jul-GWI-UP-3",2025-07-23 12:59:57.5,NA,NA,NA,NA,NA,353.002527775159,1.87522496239855,0.05350751066321,3409.65695191751,1.88051814452096,7.53658811612287e-38,0.959382079265739,6.12830375187925,320.650077988655,0.979281731401502,4.4634927991849,353.491324887322,TRUE,1.90078728680605,0.0533767058960665,5.41348502334553,2025-07-23 12:59:31,2025-07-23 13:00:24,0.002,0.011,33.1,NA
"2","Jul","GWI","UP","4","2-Jul-GWI-UP-4",2025-07-23 13:05:59.5,NA,NA,NA,NA,NA,467.491585632622,2.3395487402183,0.154455479977493,3442.74613083546,5.42832826678436,1.03921691875498e-20,0.815231912467053,17.6900417476382,460.249746636506,0.849957399943305,16.2569599693735,467.614741007364,TRUE,2.28975755284175,0.160998764793424,17.7173861349668,2025-07-23 13:05:33,2025-07-23 13:06:26,0.003,0.008,32.6135593220339,NA
"2","Jul","GWI","UP","5","2-Jul-GWI-UP-5",2025-07-23 13:10:22,218.4323088566,3.77479944097089,1.5377862998691e-21,0.938344840696778,5.18219642249347,249.208583854456,1.85154045977672,0.134623891193147,3405.5641143242,3.25889934776618,3.21933510822388e-15,0.851456320075227,8.04370708849745,215.17663951949,0.949888422215274,4.82030278992467,249.215799351967,TRUE,1.84141125163966,0.144923938985432,9.38942686377548,2025-07-23 13:10:05,2025-07-23 13:10:39,0.002,0,32.4,NA
"2","Jul","SWH","SWAMP","1","2-Jul-SWH-SWAMP-1",2025-07-22 10:16:50.5,NA,NA,NA,NA,NA,593.686820978136,-1.01801818894684,0.496895777394849,3501.83378608944,17.4633712864788,0.0455483652305655,0.0746903048353136,56.9102957539668,567.82809599916,0.467709636980823,44.018805939371,594.202786304392,TRUE,-0.838536889040529,0.389150513346135,51.1618469269094,2025-07-22 10:16:24,2025-07-22 10:17:17,0.02,0.615,24.7135593220339,"negative CO2 flux, messy - remove"
"2","Jul","SWH","SWAMP","2","2-Jul-SWH-SWAMP-2",2025-07-22 10:24:06,411.604489596169,4.23524132040156,1.26354094193279e-29,0.935503245390119,15.4981263721951,293.72638261059,4.21385054145349,0.0470197514794052,4288.61136109439,1.51707025789237,3.44193074147492e-54,0.994182100687938,4.65471791691111,276.226843446849,0.996248434767387,3.81996329640229,293.977240062804,TRUE,4.23393675040633,0.0494224990595482,5.02436635531558,2025-07-22 10:23:42,2025-07-22 10:24:30,0.024,0.599,24.1925925925926,NA
"2","Jul","SWH","SWAMP","3","2-Jul-SWH-SWAMP-3",2025-07-22 10:31:14.5,484.055372142899,4.22423681828907,1.78807053278587e-30,0.922006084802769,20.6222432305781,311.150833941478,4.64185493134578,0.0363177407083526,4473.47109775101,1.27638474531058,1.20485150402275e-66,0.996826944763508,4.15953094965795,298.196143603842,0.997681966553742,3.62561815218658,311.258444484234,TRUE,4.64002060268722,0.0354995550044965,3.57500829049629,2025-07-22 10:30:48,2025-07-22 10:31:41,0.025,0.622,24.2,NA
