"Project","Region","Sample_ID","Year","Month","Day","Site","Zone","Lysimeter","Depth_cm","Sampling_Time","Sampling_Time_Zone","Field_Notes","ic_mgL","ic_uM","ic_flag","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_Conc_Flag","NH3_mgL","NH3_uM","NH3_Conc_Flag","PO4_mgL","PO4_uM","PO4_Conc_Flag","SO4_ppm","SO4_mM","SO4_Conc_flag","Cl_ppm","Cl_mM","Cl_Conc_flag","salinity","H2S_mean_uM","H2S_sd_uM","H2S_cv","H2S_Conc_flag","H2S_cv_flag"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSA_10CM",2024,7,16,"GCW","WC","A",10,"","","",110.8,9224.87719590375,NA,11.83,984.930480392973,"",1.161,82.8889031677697,"",0.0014,0.0977,"bdl",0.3459,24.6934,"Within_Range",0.207,6.6839,"Within_Range",679.2859,21.188,"Within_Range",5616.6849,158.4396,"Within_Range",10.1494,3113.1264,260.0011,8.3518,"Within_Range","within range"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSA_20CM",2024,7,16,"GCW","WC","A",20,"","","",124.9,10398.8010989926,NA,13.61,1133.12796603114,"",2.347,167.562666438205,"",0.0105,0.7516,"bdl",0.8498,60.6675,"Within_Range",0.2536,8.1887,"Within_Range",523.8194,16.3387,"Within_Range",5354.9375,151.0561,"Within_Range",9.6764,3236.9102,217.7899,6.7283,"Within_Range","within range"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSA_45CM",2024,7,16,"GCW","WC","A",45,"","","",185.4,15435.8504704021,NA,24.7,2056.44825576555,"",5.932,423.511605160388,"value above cal curve",0.001,0.0697,"bdl",1.8958,135.3464,"Within_Range",0.2141,6.9137,"Within_Range",128.3735,4.0042,"Within_Range",5769.1193,162.7396,"Within_Range",10.4248,5743.531,537.0435,9.3504,"Within_Range","within range"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSB_10CM",2024,7,16,"GCW","WC","B",10,"","","",119,9907.58471401216,NA,11.63,968.279077512281,"",1.648,117.657977967687,"",0,0,"bdl",0.4312,30.7849,"Within_Range",0.235,7.587,"Within_Range",367.7099,11.4694,"Within_Range",4052.2577,114.3091,"Within_Range",7.3225,3110.0318,236.8729,7.6164,"Within_Range","within range"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSB_20CM",2024,7,16,"GCW","WC","B",20,"","","",125.6,10457.081009075,NA,12.94,1077.34576638082,"",3.279,234.102251065561,"value above cal curve",0,0,"bdl",1.5184,108.4061,"Within_Range",0.2668,8.6148,"Within_Range",195.6412,6.1023,"Within_Range",4273.3436,120.5457,"Within_Range",7.722,4097.2072,141.8121,3.4612,"Within_Range","within range"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSB_45CM",2024,7,16,"GCW","WC","B",45,"","","",154.4,12854.8830238948,NA,14.49,1206.39413870619,"",5.942,424.225549201454,"value above cal curve",9e-04,0.0656,"bdl",1.5339,109.5142,"Within_Range",0.2339,7.5531,"Within_Range",182.6958,5.6986,"Within_Range",5625.8532,158.6983,"Within_Range",10.1659,5418.5987,200.0506,3.6919,"Within_Range","within range"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSC_10CM",2024,7,16,"GCW","WC","C",10,"","","",82.79,6892.84822246274,NA,7.618,634.251935725585,"",0.7509,53.6100580436505,"",0,0,"bdl",0.3632,25.9334,"Within_Range",0.0905,2.9212,"Within_Range",625.3652,19.5061,"Within_Range",5475.7046,154.4628,"Within_Range",9.8946,1773.1674,125.5887,7.0827,"Within_Range","within range"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSC_20CM",2024,7,16,"GCW","WC","C",20,"","","",86.05,7164.26608941803,NA,6.695,557.405711431188,"",0.5026,35.8828275039802,"",0,0,"bdl",0.0996,7.1119,"Within_Range",0.1261,4.0727,"Within_Range",364.4446,11.3676,"Within_Range",4104.2228,115.775,"Within_Range",7.4164,1929.0144,124.9781,6.4789,"Within_Range","within range"
"COMPASS:Synoptic","CB","GCW_202407_WC_LYSC_45CM",2024,7,16,"GCW","WC","C",45,"","","",103.2,8592.12388643743,NA,10.19,848.388976771293,"",1.595,113.874074550037,"",0,0,"bdl",0.7306,52.162,"Within_Range",0.207,6.684,"Within_Range",355.3064,11.0825,"Within_Range",4990.3861,140.7725,"Within_Range",9.0177,3719.6668,370.2278,9.9533,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_SW_A",2024,7,18,"MSM","SW","A",0,"","","",19.17,1596.0369661144,NA,6.445,536.591457830322,"",0.63,44.9784745871619,"",0.0134,0.9577,"bdl",0.1231,8.7855,"Within_Range",0.0061,0.1985,"Within_Range",829.9175,25.8864,"Within_Range",6185.7528,174.4923,"Within_Range",11.1777,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_SW_B",2024,7,18,"MSM","SW","B",0,"","","",18.95,1577.72042294563,NA,6.37,530.347181750063,"",0.671,47.9056451555327,"",0.014,1.0012,"bdl",0.1562,11.155,"Within_Range",0.0054,0.1728,"Within_Range",818.2,25.5209,"Within_Range",6105.5504,172.2299,"Within_Range",11.0328,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_SW_C",2024,7,18,"MSM","SW","C",0,"","","",19.04,1585.21355424194,NA,6.467,538.423112147198,"",0.657,46.9061234980402,"",0.0027,0.1902,"bdl",0.0578,4.1266,"Within_Range",0.0041,0.1317,"Within_Range",819.821,25.5715,"Within_Range",6095.9742,171.9598,"Within_Range",11.0155,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSA_10CM",2024,7,18,"MSM","TR","A",10,"","","",21.91,1824.16118557989,NA,NA,NA,NA,NA,NA,NA,0.0768,5.4809,"Within_Range",0.4019,28.6902,"Within_Range",0.008,0.2567,"Within_Range",695.2461,21.6858,"Within_Range",4561.8631,128.6844,"Within_Range",8.2433,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSA_20CM",2024,7,18,"MSM","TR","A",20,"","","",27.92,2324.5358421447,NA,27.35,2277.07934393473,"",3.318,236.886632825719,"value above cal curve",0.0083,0.5916,"bdl",2.7403,195.6425,"Within_Range",0.0133,0.4285,"Within_Range",578.2853,18.0376,"Within_Range",4643.1097,130.9763,"Within_Range",8.3901,1.5645,0.1205,7.6996,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSA_45CM",2024,7,18,"MSM","TR","A",45,"","","",NA,NA,NA,17.14,1427.02522687536,"",1.6,114.23104657057,"",0.0146,1.0454,"bdl",1.6811,120.0218,"Within_Range",0.0127,0.4105,"Within_Range",574.0811,17.9065,"Within_Range",4644.7803,131.0234,"Within_Range",8.3931,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSB_10CM",2024,7,18,"MSM","TR","B",10,"","","",19.86,1653.48430605278,NA,42.61,3547.58138373158,"",2.635,188.124254820907,"",0.0178,1.2743,"bdl",1.1167,79.7264,"Within_Range",0.0089,0.288,"Within_Range",673.656,21.0124,"Within_Range",4829.7362,136.2408,"Within_Range",8.7274,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSB_20CM",2024,7,18,"MSM","TR","B",20,"","","",38,3163.76654733161,NA,60.23,5014.56997752061,"",4.308,307.567092891259,"value above cal curve",0.0043,0.3102,"bdl",2.266,161.7801,"Within_Range",0.0083,0.269,"Within_Range",416.7939,13.0004,"Within_Range",5265.4128,148.5307,"Within_Range",9.5146,5.0568,0,0,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSB_45CM",2024,7,18,"MSM","TR","B",45,"","","",NA,NA,NA,37.52,3123.80318041795,"",3.875,276.653315913099,"value above cal curve",0.0115,0.8241,"bdl",3.1739,226.5979,"Within_Range",0.0152,0.4906,"Within_Range",348.9427,10.8841,"Within_Range",5356.0431,151.0873,"Within_Range",9.6784,0.9744,0.0656,6.7368,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSC_10CM",2024,7,18,"MSM","TR","C",10,"","","",20.99,1747.5647323287,NA,32.73,2725.00208142536,"",2.53,180.627842389713,"",0.0343,2.4497,"Within_Range",1.212,86.5297,"Within_Range",0.0058,0.1883,"Within_Range",919.8849,28.6926,"Within_Range",5805.1978,163.7573,"Within_Range",10.49,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSC_20CM",2024,7,18,"MSM","TR","C",20,"","","",32.99,2746.64890517026,NA,31.8,2647.57305803014,"",3.8,271.298735605103,"value above cal curve",0.0069,0.4938,"bdl",2.3727,169.3964,"Within_Range",0.0091,0.2931,"Within_Range",524.1953,16.3504,"Within_Range",5403.4023,152.4232,"Within_Range",9.764,16.0606,0.3939,2.4524,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_TR_LYSC_45CM",2024,7,18,"MSM","TR","C",45,"","","",NA,NA,NA,19.81,1649.32145533261,"",2.259,161.279958876823,"",0.0072,0.5167,"bdl",2.4189,172.6967,"Within_Range",0.0188,0.6072,"Within_Range",569.112,17.7515,"Within_Range",5312.6756,149.8639,"Within_Range",9.6,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_UP_LYSA_20CM",2024,7,18,"MSM","UP","A",20,"","","",NA,NA,NA,30.35,2526.85038714512,"",0.9968,71.165942013465,"",0.0144,1.0278,"bdl",0.0317,2.2653,"Within_Range",0.0071,0.2284,"Within_Range",161.605,5.0407,"Within_Range",1961.6488,55.3357,"Within_Range",3.5447,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_UP_LYSA_45CM",2024,7,18,"MSM","UP","A",45,"","","",NA,NA,NA,23.91,1990.67521438681,"",1.886,134.649846145059,"",0.1874,13.3802,"Within_Range",0.9971,71.1839,"Within_Range",0.0046,0.1491,"Within_Range",135.2181,4.2177,"Within_Range",1849.3099,52.1667,"Within_Range",3.3417,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_UP_LYSB_10CM",2024,7,18,"MSM","UP","B",10,"","","",7.437,619.182416118558,NA,29.54,2459.41220547831,"",0.8969,64.033641043215,"",0.0103,0.7332,"bdl",0.0159,1.135,"bdl",0.0042,0.1354,"Within_Range",69.6807,2.1734,"Within_Range",717.5956,20.2425,"Within_Range",1.2967,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_UP_LYSB_45CM",2024,7,18,"MSM","UP","B",45,"","","",NA,NA,NA,23.24,1934.89301473649,"",1.223,87.3153562223793,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,158.0056,4.9284,"Within_Range",1690.2742,47.6805,"Within_Range",3.0544,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_UP_LYSC_10CM",2024,7,18,"MSM","UP","C",10,"","","",8.551,711.930730164016,NA,33.15,2759.97002747482,"",0.9247,66.0184054773787,"",0.0328,2.3405,"Within_Range",0.0263,1.8804,"Within_Range",0.0057,0.1846,"Within_Range",110.1072,3.4344,"Within_Range",855.5652,24.1344,"Within_Range",1.546,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_UP_LYSC_20CM",2024,7,18,"MSM","UP","C",20,"","","",11.17,929.980850886687,NA,26.98,2246.27424860545,"",0.8438,60.2425981851542,"",0.0434,3.0971,"Within_Range",0.0298,2.1309,"Within_Range",0.0058,0.1862,"Within_Range",112.4865,3.5086,"Within_Range",957.0896,26.9983,"Within_Range",1.7295,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_UP_LYSC_45CM",2024,7,18,"MSM","UP","C",45,"","","",NA,NA,NA,22.93,1909.08334027142,"",2.069,147.715022096568,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,156.9997,4.8971,"Within_Range",1583.0881,44.6569,"Within_Range",2.8607,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_WC_LYSA_10CM",2024,7,18,"MSM","WC","A",10,"","","",54.58,4544.16784614104,NA,14.81,1233.03638331529,"",1.243,88.7432443045114,"",0.0109,0.7791,"bdl",0.2748,19.6163,"Within_Range",0.0333,1.0743,"Within_Range",766.6184,23.912,"Within_Range",6165.3249,173.9161,"Within_Range",11.1408,885.019,51.1311,5.7774,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_WC_LYSA_20CM",2024,7,18,"MSM","WC","A",20,"","","",103.8,8642.07809507951,NA,18.82,1566.89701107318,"",1.797,128.295744179571,"",0.0151,1.0763,"bdl",0.5389,38.4769,"Within_Range",0.0384,1.2382,"Within_Range",713.1499,22.2442,"Within_Range",6884.8685,194.2135,"Within_Range",12.441,1465.8554,33.1267,2.2599,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_WC_LYSA_45CM",2024,7,18,"MSM","WC","A",45,"","","",NA,NA,NA,95.93,7986.84539172425,"",2.551,182.127124875952,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,75.371,2.3509,"Within_Range",8905.0643,251.2007,"Within_Range",16.0915,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","MSM_202407_WC_LYSB_10CM",2024,7,18,"MSM","WC","B",10,"","","",102.4,8525.51827491466,NA,17.67,1471.1514445092,"",2.13,152.070080747071,"",0.0154,1.1007,"bdl",0.8834,63.0662,"Within_Range",0.0849,2.7416,"Within_Range",772.4522,24.094,"Within_Range",6932.8212,195.5662,"Within_Range",12.5276,1835.0592,182.0032,9.9181,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_WC_LYSB_20CM",2024,7,18,"MSM","WC","B",20,"","","",102,8492.21546915328,NA,22.91,1907.41819998335,"",2.706,193.193257512476,"",0.0082,0.5879,"bdl",0.5945,42.4406,"Within_Range",0.0575,1.8551,"Within_Range",719.8729,22.4539,"Within_Range",6875.5996,193.952,"Within_Range",12.4242,1847.4637,160.9505,8.712,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_WC_LYSC_10CM",2024,7,18,"MSM","WC","C",10,"","","",84.04,6996.91949046707,NA,16.92,1408.7086837066,"",3.249,231.960418942363,"value above cal curve",0.0168,1.2001,"bdl",1.3503,96.4064,"Within_Range",0.0667,2.1523,"Within_Range",691.3247,21.5635,"Within_Range",6651.8996,187.6417,"Within_Range",12.02,2358.0456,144.4217,6.1246,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_WC_LYSC_20CM",2024,7,18,"MSM","WC","C",20,"","","",NA,NA,NA,37.94,3158.7711264674,"",4.427,316.063026979945,"value above cal curve",0.0058,0.4139,"bdl",1.068,76.2469,"Within_Range",0.063,2.0335,"Within_Range",467.072,14.5687,"Within_Range",6443.916,181.7748,"Within_Range",11.6442,2002.1934,153.2586,7.6545,"Within_Range","within range"
"COMPASS:Synoptic","CB","MSM_202407_WC_LYSC_45CM",2024,7,18,"MSM","WC","C",45,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299,2.1358,"Within_Range",1.4175,101.1996,"Within_Range",0.0051,0.1657,"Within_Range",92.443,2.8834,"Within_Range",7611.8271,214.7201,"Within_Range",13.7546,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSA_10CM",2024,7,23,"SWH","SWAMP","A",10,"","","",27.35,2277.07934393473,NA,18,1498.62625926234,"",1.074,76.677590010495,"",0,0,"bdl",NA,NA,NA,NA,NA,NA,1.4269,0.0445,"Within_Range",7.5511,0.213,"Within_Range",0.0137,7.0255,0.4389,6.2474,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSA_20CM",2024,7,23,"SWH","SWAMP","A",20,"","","",24.09,2005.66147697944,NA,11.48,955.790525351761,"",0.8252,58.9146622687714,"",0,0,"bdl",0.3647,26.037,"Within_Range",0.1506,4.8627,"Within_Range",3.7642,0.1174,"Within_Range",10.5065,0.2964,"Within_Range",0.019,18.9793,1.0028,5.2835,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSA_45CM",2024,7,23,"SWH","SWAMP","A",45,"","","",NA,NA,NA,12.16,1012.40529514612,"",1.007,71.8941649353524,"",0,0,"bdl",0.4228,30.1871,"Within_Range",0.2904,9.3748,"Within_Range",1.2902,0.0402,"Within_Range",10.6346,0.3,"Within_Range",0.0192,7.5834,0.6636,8.7503,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSB_10CM",2024,7,23,"SWH","SWAMP","B",10,"","","",NA,NA,NA,106.3,8850.22063108817,"value above cal curve",4.263,304.354344706462,"value above cal curve",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0123,0.0316,"Within_Range",11.0982,0.3131,"Within_Range",0.0201,1.8721,0.046,2.4577,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSB_20CM",2024,7,23,"SWH","SWAMP","B",20,"","","",NA,NA,NA,23.87,1987.34493381067,"",1.457,104.021646783325,"",0,0,"bdl",0.2789,19.9148,"Within_Range",0.1371,4.4252,"Within_Range",0.7052,0.022,"Within_Range",8.6704,0.2446,"Within_Range",0.0157,5.0465,0.3945,7.8164,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSB_45CM",2024,7,23,"SWH","SWAMP","B",45,"","","",21.45,1785.86295895429,NA,7.177,597.535592373657,"",0.6391,45.628163664532,"",0,0,"bdl",0.1344,9.5927,"Within_Range",0.0129,0.4155,"Within_Range",1.2536,0.0391,"Within_Range",16.3114,0.4601,"Within_Range",0.0295,11.8601,1.5778,13.3035,"Within_Range","High CV"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSC_10CM",2024,7,23,"SWH","SWAMP","C",10,"","","",17.65,1469.48630422113,NA,31.37,2611.77254183665,"",1.015,72.4653201682052,"",0,0,"bdl",0.2783,19.8708,"Within_Range",0.0234,0.7548,"Within_Range",1.7985,0.0561,"Within_Range",6.5912,0.1859,"Within_Range",0.0119,3.9707,0.3381,8.5151,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSC_20CM",2024,7,23,"SWH","SWAMP","C",20,"","","",15.7,1307.13512613438,NA,25.42,2116.39330613604,"",1.104,78.8194221336932,"",0,0,"bdl",0.3635,25.9506,"Within_Range",0.022,0.7118,"Within_Range",1.5981,0.0498,"Within_Range",6.0518,0.1707,"Within_Range",0.011,11.1429,0.6762,6.0685,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_SWAMP_LYSC_45CM",2024,7,23,"SWH","SWAMP","C",45,"","","",23.05,1919.07418199983,NA,20.07,1670.96827907751,"",1.124,80.2473102158253,"",0,0,"bdl",0.3582,25.5699,"Within_Range",0.0542,1.7499,"Within_Range",0,0,"bdl",9.7789,0.2759,"Within_Range",0.0177,41.4465,3.4371,8.2928,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSA_10CM",2024,7,23,"SWH","UP","A",10,"","","",7.368,613.437682124719,NA,11.64,969.111647656315,"",0.5614,40.0808184654487,"",0,0,"bdl",0.0854,6.1002,"Within_Range",0.0041,0.1312,"Within_Range",3.1635,0.0987,"Within_Range",10.7798,0.3041,"Within_Range",0.0195,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSA_20CM",2024,7,23,"SWH","UP","A",20,"","","",10.39,865.040379651986,NA,10.47,871.700940804263,"",0.4694,33.5125332876409,"",0,0,"bdl",0.0207,1.4791,"Within_Range",0.004,0.1305,"Within_Range",12.432,0.3878,"Within_Range",9.8308,0.2773,"Within_Range",0.0178,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSA_45CM",2024,7,23,"SWH","UP","A",45,"","","",38.78,3228.70701856631,NA,15.64,1302.13970527017,"",0.5888,42.0370251379697,"",0,0,"bdl",0.0376,2.6839,"Within_Range",0.0025,0.0823,"bdl",1.9395,0.0605,"Within_Range",11.4221,0.3222,"Within_Range",0.0207,19.3113,2.8739,14.8818,"Within_Range","High CV"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSB_10CM",2024,7,23,"SWH","UP","B",10,"","","",NA,NA,NA,26.99,2247.10681874948,"",0.8222,58.7004790564516,"",0,0,"bdl",0.0835,5.9609,"Within_Range",0.01,0.3215,"Within_Range",5.5104,0.1719,"Within_Range",6.0424,0.1704,"Within_Range",0.0109,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSB_20CM",2024,7,23,"SWH","UP","B",20,"","","",33.33,2774.95629006744,NA,13.81,1149.77936891183,"",0.5357,38.2459822799089,"",0,0,"bdl",0.0347,2.4801,"Within_Range",0.0051,0.1654,"Within_Range",15.4028,0.4804,"Within_Range",5.5491,0.1565,"Within_Range",0.0101,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSB_45CM",2024,7,23,"SWH","UP","B",45,"","","",NA,NA,NA,35.32,2940.63774873033,"",1.057,75.4638851406827,"",0,0,"bdl",0.0273,1.9521,"Within_Range",0.0057,0.1828,"Within_Range",1.7632,0.055,"Within_Range",10.4452,0.2946,"Within_Range",0.0189,21.556,1.9928,9.2449,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSC_10CM",2024,7,23,"SWH","UP","C",10,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305,2.1797,"Within_Range",0.0058,0.1875,"Within_Range",14.5661,0.4543,"Within_Range",8.773,0.2475,"Within_Range",0.0159,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSC_20CM",2024,7,23,"SWH","UP","C",20,"","","",NA,NA,NA,19.18,1596.86953625843,"",0.6677,47.6700436219809,"",0,0,"bdl",0.3273,23.3652,"Within_Range",0.0704,2.2738,"Within_Range",11.6483,0.3633,"Within_Range",6.539,0.1845,"Within_Range",0.0118,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_UP_LYSC_45CM",2024,7,23,"SWH","UP","C",45,"","","",36.99,3079.67696278411,NA,28.37,2362.00149862626,"",0.9438,67.3820385958149,"",NA,NA,NA,0.3102,22.145,"Within_Range",0.08,2.583,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS:Synoptic","CB","SWH_202407_SW_A",2024,7,24,"SWH","SW","A",0,"","","",10.36,862.542669219882,NA,5.894,490.716842894014,"",0.3778,26.9728058714758,"",0,0,"bdl",0.0276,1.9681,"Within_Range",0.021,0.6792,"Within_Range",71.6507,2.2349,"Within_Range",534.547,15.0789,"Within_Range",0.966,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_SW_B",2024,7,24,"SWH","SW","B",0,"","","",9.466,788.110898343185,NA,6.07,505.370077429023,"",0.4986,35.5972498875538,"",0,0,"bdl",0.0215,1.5324,"Within_Range",0.0187,0.6048,"Within_Range",72.9628,2.2758,"Within_Range",545.1049,15.3767,"Within_Range",0.985,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_SW_C",2024,7,24,"SWH","SW","C",0,"","","",9.835,818.832736658063,NA,6.054,504.037965198568,"",0.4196,29.9570919631319,"",0,0,"bdl",0.025,1.7859,"Within_Range",0.018,0.5803,"Within_Range",70.6664,2.2042,"Within_Range",533.3014,15.0438,"Within_Range",0.9637,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSA_10CM",2024,7,24,"SWH","TR","A",10,"","","",35.07,2919.82349512946,NA,32.26,2685.87128465573,"",1.854,132.365225213648,"",0,0,"bdl",NA,NA,NA,NA,NA,NA,2.7581,0.086,"Within_Range",349.764,9.8664,"Within_Range",0.632,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSA_20CM",2024,7,24,"SWH","TR","A",20,"","","",40.2,3346.93197901923,NA,19.33,1609.35808841895,"",4.791,342.05059007475,"value above cal curve",0,0,"bdl",2.4722,176.5028,"Within_Range",0.8193,26.4521,"Within_Range",0.4722,0.0147,"Within_Range",306.8884,8.6569,"Within_Range",0.5546,6.5488,0.6209,9.4804,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSA_45CM",2024,7,24,"SWH","TR","A",45,"","","",45.36,3776.5381733411,NA,15.77,1312.96311714262,"",3.713,265.087422447829,"value above cal curve",0,0,"bdl",1.7295,123.4783,"Within_Range",0.4758,15.3617,"Within_Range",0.6326,0.0197,"Within_Range",371.838,10.4891,"Within_Range",0.6719,140.8027,6.3891,4.5376,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSB_10CM",2024,7,24,"SWH","TR","B",10,"","","",25.79,2147.19840146532,NA,20.54,1710.09907584714,"",1.723,123.012558275682,"",0,0,"bdl",0.5398,38.5414,"Within_Range",0.1112,3.5911,"Within_Range",4.4333,0.1383,"Within_Range",285.7662,8.0611,"Within_Range",0.5164,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSB_20CM",2024,7,24,"SWH","TR","B",20,"","","",52.5,4370.99325618183,NA,23.64,1968.19582049788,"",4.022,287.14829331677,"value above cal curve",0,0,"bdl",1.6538,118.0756,"Within_Range",0.9917,32.0176,"Within_Range",0.8862,0.0276,"Within_Range",317.1364,8.946,"Within_Range",0.5731,2.6443,0.1629,6.1621,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSB_45CM",2024,7,24,"SWH","TR","B",45,"","","",56.66,4717.34243610024,NA,21.79,1814.17034385147,"",5.385,384.458866114074,"value above cal curve",0,0,"bdl",2.4899,177.7631,"Within_Range",0.9833,31.7464,"Within_Range",0.8911,0.0278,"Within_Range",303.3374,8.5568,"Within_Range",0.5482,36.441,2.2269,6.1108,"Within_Range","within range"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSC_10CM",2024,7,24,"SWH","TR","C",10,"","","",36.68,3053.86728831904,NA,13.62,1133.96053617517,"",0.6904,49.2906965952009,"",0,0,"bdl",0.0821,5.8612,"Within_Range",0.011,0.3566,"Within_Range",18.6391,0.5814,"Within_Range",388.5132,10.9595,"Within_Range",0.7021,0,0,0,"bdl","within range"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSC_20CM",2024,7,24,"SWH","TR","C",20,"","","",45.1,3754.8913495962,NA,16.71,1391.22471068187,"",3.278,234.030856661455,"value above cal curve",0,0,"bdl",1.2923,92.2621,"Within_Range",0.5499,17.7523,"Within_Range",0.6988,0.0218,"Within_Range",277.3567,7.8239,"Within_Range",0.5012,7.3681,1.0863,14.7428,"Within_Range","High CV"
"COMPASS:Synoptic","CB","SWH_202407_TR_LYSC_45CM",2024,7,24,"SWH","TR","C",45,"","","",48.07,4002.16468237449,NA,15.01,1249.68778619599,"",3.768,269.014114673692,"value above cal curve",0,0,"bdl",1.5553,111.0432,"Within_Range",0.5761,18.6,"Within_Range",0.6679,0.0208,"Within_Range",279.2489,7.8773,"Within_Range",0.5046,83.6669,7.1703,8.5701,"Within_Range","within range"
