"DATAH","SECONDS","NANOSECONDS","NDX","DIAG","REMARK","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","TIMESTAMP","TZ","SN","MODEL"
"DATA",1759159913,462754011,33036,0,NA,27037.896,443.23843,2273.4971,40.4439,55.001,27.4748,46.9357,0.0033568,12.0965,54.5005,-37.25,0.452387,15.0662,92,2025-09-29 11:31:53,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159914,462754011,33040,0,NA,27042.346,442.46335,2285.5596,40.4439,55.001,27.4723,46.9354,0.00337551,12.097,54.5005,-37.75,0.452387,15.0665,75,2025-09-29 11:31:54,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159915,462390899,33044,0,NA,27047.93,444.18094,2303.6985,40.4434,55.001,27.4744,46.9354,0.0033686,12.0972,54.5005,41.5,0.452387,15.0654,205,2025-09-29 11:31:55,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159916,462390899,33048,0,NA,27054.309,444.95941,2340.4519,40.4451,55.001,27.4748,46.9354,0.0033497,12.0967,54.5005,47.25,0.452387,15.0658,66,2025-09-29 11:31:56,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159917,462390899,33052,0,NA,27059.342,445.51962,2375.0608,40.4439,55.001,27.4748,46.9354,0.0033594,12.0974,54.5005,-9,0.452387,15.0654,164,2025-09-29 11:31:57,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159918,462390899,33056,0,NA,27065.725,452.79843,2394.1746,40.4447,55.001,27.4744,46.9354,0.00337207,12.0971,54.5005,48,0.452387,15.0646,228,2025-09-29 11:31:58,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159919,462390899,33060,0,NA,27070.656,459.10907,2407.2124,40.4447,55.001,27.4752,46.9357,0.00336082,12.097,54.5005,67.25,0.452387,15.0646,50,2025-09-29 11:31:59,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159920,462390899,33064,0,NA,27077.455,454.02582,2400.8667,40.4434,55.001,27.4744,46.9357,0.00335725,12.0976,54.5005,-33.75,0.452387,15.0642,136,2025-09-29 11:32:00,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159921,462390899,33068,0,NA,27080.783,451.03098,2393.0654,40.4451,55.001,27.4735,46.9357,0.00338015,12.0966,54.5005,29,0.452387,15.0646,198,2025-09-29 11:32:01,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159922,462016105,33072,0,NA,27084.549,455.54965,2477.5288,40.4434,55.001,27.4727,46.9355,0.00336839,12.0966,54.5005,8,0.452387,15.0669,164,2025-09-29 11:32:02,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159923,462016105,33076,0,NA,27087.514,450.49622,2527.238,40.4447,55.001,27.4723,46.9354,0.00338345,12.0966,54.5007,56.25,0.452387,15.0654,25,2025-09-29 11:32:03,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159924,462016105,33080,0,NA,27092.328,446.43057,2379.7588,40.4443,55.001,27.4744,46.9354,0.00338685,12.0976,54.5005,114.75,0.452387,15.0642,140,2025-09-29 11:32:04,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159925,462016105,33084,0,NA,27094.941,444.15878,2295.9841,40.4451,55.001,27.4756,46.9354,0.00335912,12.0965,54.5009,-28.75,0.452387,15.0646,147,2025-09-29 11:32:05,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159926,462016105,33088,0,NA,27100.408,443.79553,2289.332,40.4451,55.001,27.4748,46.9354,0.00337678,12.0968,54.5007,-22,0.452387,15.065,135,2025-09-29 11:32:06,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159927,462016105,33092,0,NA,27102.311,443.52316,2320.1355,40.4443,55.001,27.474,46.9354,0.00336708,12.0966,54.5007,105.75,0.452387,15.0658,50,2025-09-29 11:32:07,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159928,462016105,33096,0,NA,27108.723,444.02188,2353.0234,40.4451,55.001,27.4735,46.9354,0.00337084,12.0962,54.5005,-11.75,0.452387,15.0642,102,2025-09-29 11:32:08,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159929,462016105,33100,0,NA,27113.814,451.66803,2393.613,40.4451,55.001,27.476,46.9355,0.0033667,12.0973,54.5005,61,0.452387,15.0638,18,2025-09-29 11:32:09,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159930,461636066,33104,0,NA,27120.236,472.96219,2428.0251,40.4439,55.001,27.4781,46.9355,0.00336383,12.0966,54.5005,35.25,0.452387,15.0638,69,2025-09-29 11:32:10,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159931,461636066,33108,0,NA,27127.633,470.3689,2461.0322,40.4447,55.001,27.4756,46.9354,0.00337422,12.0961,54.5005,-50.75,0.452387,15.0642,60,2025-09-29 11:32:11,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159932,461636066,33112,0,NA,27134.549,491.6001,2499.572,40.4447,55.001,27.4756,46.9354,0.00333031,12.0965,54.5005,160,0.452387,15.063,67,2025-09-29 11:32:12,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159933,461636066,33116,0,NA,27139.709,492.63428,2521.1907,40.4447,55.001,27.4768,46.9354,0.00335122,12.0969,54.5005,-25,0.452387,15.063,185,2025-09-29 11:32:13,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159934,461636066,33120,0,NA,27147.189,488.13208,2505.9163,40.443,55.001,27.4764,46.9354,0.00336659,12.0966,54.5005,-72.5,0.452387,15.0618,35,2025-09-29 11:32:14,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159935,461636066,33124,0,NA,27158.646,463.22858,2502.0273,40.4447,55.001,27.474,46.9354,0.00337634,12.0965,54.5005,74,0.452387,15.0618,144,2025-09-29 11:32:15,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159936,461636066,33128,0,NA,27164.242,450.8916,2493.4666,40.4443,55.001,27.4748,46.9354,0.00338935,12.0964,54.5005,-36,0.452387,15.0618,204,2025-09-29 11:32:16,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159937,461261987,33132,0,NA,27173.006,481.79263,2505.3181,40.4447,55.001,27.4756,46.9354,0.00340626,12.0963,54.5005,54.25,0.452387,15.0622,80,2025-09-29 11:32:17,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159938,461261987,33136,0,NA,27179.803,540.42236,2525.0066,40.4447,55.001,27.4781,46.9357,0.00332864,12.0958,54.5005,90.75,0.452387,15.0618,104,2025-09-29 11:32:18,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159939,461261987,33140,0,NA,27190.402,510.47913,2553.8542,40.4443,55.001,27.4785,46.9355,0.00332488,12.0956,54.5005,-31,0.452387,15.0646,242,2025-09-29 11:32:19,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159940,461261987,33144,0,NA,27199.258,466.24408,2564.1206,40.4455,55.001,27.4752,46.9354,0.0033658,12.0959,54.5005,-49.75,0.452387,15.0634,96,2025-09-29 11:32:20,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159941,461261987,33148,0,NA,27205.17,456.34192,2547.9304,40.443,55.001,27.4744,46.9354,0.00340657,12.0967,54.5005,-1,0.452387,15.063,26,2025-09-29 11:32:21,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159942,461261987,33152,0,NA,27211.123,457.49875,2502.2969,40.4443,55.001,27.474,46.9354,0.00340147,12.0958,54.5005,-45.5,0.452387,15.0634,27,2025-09-29 11:32:22,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159943,461261987,33156,0,NA,27215.354,462.84369,2498.011,40.4451,55.001,27.4735,46.9354,0.00338503,12.0962,54.5005,28,0.452387,15.0626,141,2025-09-29 11:32:23,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159944,461261987,33160,0,NA,27219.459,462.58792,2525.6763,40.4439,55.001,27.4744,46.9354,0.00339907,12.0958,54.5005,44.25,0.452387,15.0626,119,2025-09-29 11:32:24,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159945,460900068,33164,0,NA,27224.301,456.18506,2464.49,40.4447,55.001,27.4756,46.9354,0.00341456,12.0956,54.5005,-64.5,0.452387,15.0626,230,2025-09-29 11:32:25,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159946,460900068,33168,0,NA,27229.09,451.42618,2505.1335,40.4451,55.001,27.476,46.9357,0.00341676,12.096,54.5005,-5,0.452387,15.0622,25,2025-09-29 11:32:26,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159947,460900068,33172,0,NA,27234.014,454.29749,2586.8511,40.4451,55.001,27.4756,46.9355,0.00338865,12.0969,54.5005,-23.5,0.452387,15.0622,92,2025-09-29 11:32:27,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159948,460900068,33176,0,NA,27240.963,456.92987,2579.717,40.4447,55.001,27.4731,46.9354,0.00342097,12.0963,54.5005,74.5,0.452387,15.0622,12,2025-09-29 11:32:28,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159949,460900068,33180,0,NA,27248.715,452.79129,2555.7654,40.4455,55.001,27.4744,46.9354,0.00340021,12.0955,54.5005,0.75,0.452387,15.0618,40,2025-09-29 11:32:29,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159950,460900068,33184,0,NA,27256.418,448.82672,2534.323,40.4455,55.001,27.4748,46.9354,0.00337141,12.0954,54.5005,28.5,0.452387,15.0611,228,2025-09-29 11:32:30,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159951,460900068,33188,0,NA,27263.635,452.81235,2511.397,40.4447,55.001,27.476,46.9354,0.00342833,12.0953,54.5005,-40.5,0.452387,15.0607,222,2025-09-29 11:32:31,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159952,460517883,33192,0,NA,27266.941,497.15686,2504.1055,40.4451,55.001,27.476,46.9354,0.00340288,12.0954,54.5005,75.75,0.452387,15.0603,45,2025-09-29 11:32:32,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159953,460517883,33196,0,NA,27275.053,499.93381,2501.6975,40.4455,55.001,27.4777,46.9354,0.00333452,12.0956,54.5005,-67.25,0.452387,15.0599,170,2025-09-29 11:32:33,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159954,460517883,33200,0,NA,27278.955,462.54834,2492.615,40.4455,55.001,27.4748,46.9355,0.00339709,12.0962,54.5005,-94,0.452387,15.0599,222,2025-09-29 11:32:34,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159955,460517883,33204,0,NA,27282,462.24893,2418.865,40.4451,55.001,27.4731,46.9357,0.00338107,12.0956,54.5005,37.25,0.452387,15.0599,106,2025-09-29 11:32:35,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159956,460517883,33208,0,NA,27283.887,457.62241,2374.0095,40.4455,55.001,27.4744,46.9355,0.00342195,12.0959,54.5005,-146.25,0.452387,15.0626,203,2025-09-29 11:32:36,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159957,460517883,33212,0,NA,27283.732,447.20938,2343.0168,40.4463,55.001,27.474,46.9354,0.00337404,12.0957,54.5005,122.75,0.452387,15.0611,81,2025-09-29 11:32:37,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159958,460517883,33216,0,NA,27283.566,445.44769,2348.3333,40.4455,55.001,27.4748,46.9354,0.00339819,12.0961,54.5005,-16.5,0.452387,15.0614,111,2025-09-29 11:32:38,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159959,460517883,33220,0,NA,27281.553,444.04422,2274.9485,40.4451,55.001,27.4752,46.9354,0.00340371,12.0955,54.5005,117.25,0.452387,15.0611,126,2025-09-29 11:32:39,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159960,460150957,33224,0,NA,27276.443,444.13919,2265.4604,40.4463,55.001,27.4756,46.9354,0.00340926,12.0962,54.5005,-32.75,0.452387,15.0603,120,2025-09-29 11:32:40,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159961,460150957,33228,0,NA,27271.205,444.02924,2307.7803,40.4455,55.001,27.4748,46.9354,0.00339961,12.0962,54.5005,-81,0.452387,15.0611,226,2025-09-29 11:32:41,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159962,460150957,33232,0,NA,27264.283,443.94788,2327.1213,40.4455,55.001,27.4731,46.9355,0.00338988,12.0962,54.5005,-16.25,0.452387,15.0611,132,2025-09-29 11:32:42,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159963,460150957,33236,0,NA,27254.984,443.48401,2301.6177,40.4459,55.001,27.4731,46.9355,0.00338118,12.096,54.5005,185.25,0.452387,15.0611,81,2025-09-29 11:32:43,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159964,460150957,33240,0,NA,27249.332,442.90607,2341.6108,40.4463,55.001,27.4756,46.9355,0.00337974,12.0962,54.5005,63,0.452387,15.0607,191,2025-09-29 11:32:44,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159965,460150957,33244,0,NA,27240.707,441.90884,2378.6677,40.4463,55.001,27.4756,46.9354,0.00339045,12.0957,54.5005,-9.75,0.452387,15.0611,105,2025-09-29 11:32:45,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159966,460150957,33248,0,NA,27233.436,444.00217,2388.8376,40.4455,55.001,27.476,46.9354,0.00339409,12.0957,54.5005,110,0.452387,15.0603,194,2025-09-29 11:32:46,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159967,459784984,33252,0,NA,27229.102,442.92065,2435.2444,40.4459,55.001,27.4756,46.9354,0.00337608,12.0964,54.5005,80,0.452387,15.0607,216,2025-09-29 11:32:47,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159968,459784984,33256,0,NA,27222.314,442.61679,2433.8972,40.4451,55.001,27.4764,46.9354,0.00338645,12.0967,54.5005,46,0.452387,15.0603,231,2025-09-29 11:32:48,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159969,459784984,33260,0,NA,27216.836,442.30475,2385.5747,40.4459,55.001,27.476,46.9355,0.00336534,12.0963,54.5005,-49.25,0.452387,15.0599,136,2025-09-29 11:32:49,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159970,459784984,33264,0,NA,27209.037,443.74072,2395.2451,40.4459,55.001,27.4735,46.9357,0.00337799,12.0966,54.5005,16,0.452387,15.0591,228,2025-09-29 11:32:50,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159971,459784984,33268,0,NA,27202.01,443.07196,2381.2083,40.4459,55.001,27.4735,46.9357,0.00337926,12.0967,54.5005,-16.75,0.452387,15.0587,110,2025-09-29 11:32:51,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159972,459784984,33272,0,NA,27191.869,443.21866,2350.417,40.4459,55.001,27.4727,46.9357,0.00337546,12.0967,54.5005,44.5,0.452387,15.0587,31,2025-09-29 11:32:52,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159973,459784984,33276,0,NA,27181.365,443.15936,2315.8149,40.4451,55.001,27.4744,46.9354,0.0033672,12.0971,54.5005,16,0.452387,15.0599,174,2025-09-29 11:32:53,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159974,459784984,33280,0,NA,27174.396,443.4068,2371.2822,40.4455,55.001,27.4731,46.9354,0.00336889,12.0964,54.5005,92,0.452387,15.0599,187,2025-09-29 11:32:54,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159975,459405899,33284,0,NA,27161.479,443.41922,2357.9548,40.4455,55.001,27.4744,46.9354,0.00335678,12.0963,54.5005,232.25,0.452387,15.0599,185,2025-09-29 11:32:55,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159976,459405899,33288,0,NA,27151.203,442.94702,2366.0037,40.4451,55.001,27.476,46.9354,0.00335881,12.097,54.5005,-117.25,0.452387,15.0603,87,2025-09-29 11:32:56,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159977,459405899,33292,0,NA,27141.549,443.66663,2363.8745,40.4451,55.001,27.476,46.9354,0.00335713,12.0975,54.5005,18.25,0.452387,15.0599,81,2025-09-29 11:32:57,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159978,459405899,33296,0,NA,27131.385,443.50067,2340.4756,40.4447,55.001,27.4744,46.9354,0.00338741,12.0967,54.5005,-43.5,0.452387,15.0599,121,2025-09-29 11:32:58,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159979,459405899,33300,0,NA,27120.062,443.67209,2359.051,40.4467,55.001,27.474,46.9355,0.00333853,12.097,54.5005,96.25,0.452387,15.0603,202,2025-09-29 11:32:59,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159980,459405899,33304,0,NA,27113.361,442.66406,2369.731,40.4455,55.001,27.4764,46.9357,0.00330509,12.0963,54.5005,85.75,0.452387,15.0603,37,2025-09-29 11:33:00,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159981,459405899,33308,0,NA,27101.314,443.08884,2401.5623,40.4467,55.001,27.4789,46.9355,0.00334933,12.0968,54.5005,-9,0.452387,15.0591,204,2025-09-29 11:33:01,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159982,459038019,33312,0,NA,27094.027,442.89948,2426.8049,40.4447,55.001,27.4768,46.9354,0.00338289,12.0969,54.5005,5.5,0.452387,15.0595,21,2025-09-29 11:33:02,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159983,459038019,33316,0,NA,27089.342,442.82578,2400.2915,40.4459,55.001,27.4744,46.9354,0.00335608,12.0966,54.5005,-2.25,0.452387,15.0583,86,2025-09-29 11:33:03,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159984,459038019,33320,0,NA,27080.635,443.13943,2384.2385,40.4447,55.001,27.4748,46.9354,0.00332972,12.0974,54.5005,-28.75,0.452387,15.0587,148,2025-09-29 11:33:04,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159985,459038019,33324,0,NA,27073.52,442.65479,2405.3008,40.4455,55.001,27.474,46.9354,0.00334433,12.0968,54.5005,-47,0.452387,15.0575,138,2025-09-29 11:33:05,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159986,459038019,33328,0,NA,27066.947,441.76044,2397.8804,40.4443,55.001,27.4744,46.9354,0.00333504,12.0974,54.5005,-44.25,0.452387,15.0583,148,2025-09-29 11:33:06,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159987,459038019,33332,0,NA,27059.078,443.59464,2373.9077,40.4451,55.001,27.4707,46.9355,0.00338909,12.0968,54.5005,10.75,0.452387,15.0571,114,2025-09-29 11:33:07,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159988,459038019,33336,0,NA,27051.801,442.43619,2375.4661,40.4451,55.001,27.4711,46.9357,0.00333714,12.0969,54.5005,105.25,0.452387,15.0575,135,2025-09-29 11:33:08,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159989,459038019,33340,0,NA,27043.352,443.07532,2369.3376,40.4459,55.001,27.474,46.9357,0.00333273,12.0972,54.5005,187.5,0.452387,15.0583,49,2025-09-29 11:33:09,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159990,458656072,33344,0,NA,27033.527,443.72128,2299.4163,40.4447,55.001,27.4752,46.9354,0.00332968,12.0976,54.5005,-40,0.452387,15.0599,252,2025-09-29 11:33:10,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159991,458656072,33348,0,NA,27025.885,443.16522,2267.1536,40.4463,55.001,27.474,46.9354,0.00332151,12.097,54.5005,57.5,0.452387,15.0595,193,2025-09-29 11:33:11,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159992,458656072,33352,0,NA,27017.631,441.83401,2310.0398,40.4455,55.001,27.4752,46.9354,0.00331962,12.0975,54.5005,43.25,0.452387,15.0587,76,2025-09-29 11:33:12,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159993,458656072,33356,0,NA,27010.062,443.01471,2330.4512,40.4451,55.001,27.4768,46.9354,0.00331486,12.0972,54.5005,-43.75,0.452387,15.0583,113,2025-09-29 11:33:13,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159994,458656072,33360,0,NA,27002.102,443.2977,2367.1965,40.4455,55.001,27.4764,46.9354,0.00330877,12.0973,54.5005,-40.75,0.452387,15.0583,90,2025-09-29 11:33:14,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159995,458656072,33364,0,NA,26996.211,443.75073,2348.7595,40.4451,55.001,27.4756,46.9357,0.00332399,12.0974,54.5005,-18.25,0.452387,15.0583,169,2025-09-29 11:33:15,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159996,458656072,33368,0,NA,26987.889,443.3667,2336.3682,40.4439,55.001,27.476,46.9357,0.00332407,12.0974,54.5005,-12.25,0.452387,15.0583,75,2025-09-29 11:33:16,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159997,458287954,33372,0,NA,26981.111,445.07712,2349.8535,40.4455,55.001,27.4764,46.9357,0.00332917,12.0979,54.5005,97,0.452387,15.0579,245,2025-09-29 11:33:17,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159998,458287954,33376,0,NA,26974.719,445.73129,2414.7253,40.4455,55.001,27.4777,46.9355,0.00332288,12.0969,54.5005,-18,0.452387,15.0579,45,2025-09-29 11:33:18,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759159999,458287954,33380,0,NA,26976.617,442.11414,2499.8303,40.4459,55.001,27.4777,46.9354,0.00331036,12.0973,54.5005,-0.75,0.452387,15.0571,114,2025-09-29 11:33:19,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160000,458287954,33384,0,NA,26965.551,444.13086,2544.0674,40.4459,55.001,27.4785,46.9354,0.00332893,12.0971,54.5005,13.5,0.452387,15.0567,39,2025-09-29 11:33:20,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160001,458287954,33388,0,NA,26959.574,442.86899,2569.4839,40.4459,55.001,27.4772,46.9354,0.00332385,12.0972,54.5005,40.5,0.452387,15.0563,76,2025-09-29 11:33:21,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160002,458287954,33392,0,NA,26956.854,442.65216,2514.1238,40.4451,55.001,27.4777,46.9354,0.00332501,12.0976,54.5005,-53.75,0.452387,15.0556,128,2025-09-29 11:33:22,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160003,458287954,33396,0,NA,26955.455,443.5119,2354.6519,40.4459,55.001,27.476,46.9354,0.00331625,12.0974,54.5005,-21,0.452387,15.0552,137,2025-09-29 11:33:23,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160004,458287954,33400,0,NA,26954.686,442.24612,2324.8623,40.4451,55.001,27.4744,46.9355,0.00331848,12.0976,54.5005,0,0.452387,15.0552,127,2025-09-29 11:33:24,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160005,457914113,33404,0,NA,26951.559,443.39371,2293.1033,40.4447,55.001,27.474,46.9355,0.00332364,12.0979,54.5005,72.25,0.452387,15.056,221,2025-09-29 11:33:25,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160006,457914113,33408,0,NA,26954.854,443.16583,2289.2646,40.4455,55.001,27.4748,46.9357,0.00331533,12.0977,54.5005,-90.5,0.452387,15.0556,88,2025-09-29 11:33:26,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160007,457914113,33412,0,NA,26951.293,443.28918,2314.0737,40.4451,55.001,27.4744,46.9354,0.00339726,12.0973,54.5005,-35.5,0.452387,15.0571,65,2025-09-29 11:33:27,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160008,457914113,33416,0,NA,26953.424,442.20068,2354.116,40.4443,55.001,27.4744,46.9354,0.00335414,12.0976,54.5005,-84.5,0.452387,15.0563,2,2025-09-29 11:33:28,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160009,457914113,33420,0,NA,26960.639,444.51404,2375.9824,40.4459,55.001,27.4752,46.9354,0.00331144,12.0975,54.5005,-23,0.452387,15.0567,226,2025-09-29 11:33:29,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160010,457914113,33424,0,NA,26966.139,443.23657,2419.1187,40.4447,55.001,27.4744,46.9354,0.00334792,12.0974,54.5005,-50.5,0.452387,15.0563,64,2025-09-29 11:33:30,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160011,457914113,33428,0,NA,26970.619,443.69412,2446.0854,40.4459,55.001,27.4727,46.9354,0.00333385,12.0975,54.5005,7.5,0.452387,15.056,183,2025-09-29 11:33:31,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160012,457549095,33432,0,NA,26974.658,443.02271,2421.3518,40.4451,55.001,27.4719,46.9354,0.0033305,12.0974,54.5005,25.75,0.452387,15.0552,12,2025-09-29 11:33:32,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160013,457549095,33436,0,NA,26980.881,443.64426,2395.332,40.4455,55.001,27.4731,46.9354,0.0033484,12.0972,54.5005,-11.25,0.452387,15.0556,19,2025-09-29 11:33:33,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160014,457549095,33440,0,NA,26984.053,442.06464,2425.3999,40.4451,55.001,27.4731,46.9355,0.0033369,12.0974,54.5005,39,0.452387,15.056,92,2025-09-29 11:33:34,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160015,457549095,33444,0,NA,26986.795,443.70267,2422.6899,40.4455,55.001,27.4752,46.9354,0.00334917,12.0971,54.5005,64.75,0.452387,15.0556,118,2025-09-29 11:33:35,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160016,457549095,33448,0,NA,26989.82,441.94272,2399.427,40.4443,55.001,27.4756,46.9354,0.00332744,12.0978,54.5005,197.5,0.452387,15.0556,18,2025-09-29 11:33:36,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160017,457549095,33452,0,NA,26990.385,443.62726,2456.0833,40.4443,55.001,27.4764,46.9354,0.00334922,12.0979,54.5005,-27.75,0.452387,15.0552,145,2025-09-29 11:33:37,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160018,457549095,33456,0,NA,26991.439,443.85049,2471.7871,40.4447,55.001,27.4768,46.9354,0.00334016,12.0975,54.5005,17,0.452387,15.0544,216,2025-09-29 11:33:38,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160019,457549095,33460,0,NA,26990.588,442.79547,2456.1663,40.4451,55.001,27.4781,46.9354,0.00334267,12.097,54.5005,-94.25,0.452387,15.054,54,2025-09-29 11:33:39,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160020,457170009,33464,0,NA,26990.314,443.31042,2413.1021,40.4443,55.001,27.4768,46.9354,0.00336144,12.0975,54.5005,-65,0.452387,15.0536,187,2025-09-29 11:33:40,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160021,457170009,33468,0,NA,26991.471,442.68607,2416.4187,40.4451,55.001,27.4756,46.9354,0.00333848,12.0975,54.5005,-104,0.452387,15.054,226,2025-09-29 11:33:41,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160022,457170009,33472,0,NA,26988.328,443.26364,2420.7017,40.4455,55.001,27.4756,46.9354,0.00334744,12.0976,54.5005,-12.75,0.452387,15.054,64,2025-09-29 11:33:42,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160023,457170009,33476,0,NA,26987.779,443.87711,2339.2561,40.4451,55.001,27.4752,46.9355,0.00333539,12.0973,54.5005,7.25,0.452387,15.0532,36,2025-09-29 11:33:43,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759160024,457170009,33480,0,NA,26988.258,444.09402,2356.2827,40.4463,55.001,27.4744,46.9354,0.00333799,12.0973,54.5005,-17,0.452387,15.0552,236,2025-09-29 11:33:44,"US/Eastern","TG10-01286","LI-7810"
