"Project","Region","Sample_ID","Year","Month","Day","Time","Time_Zone","Site","Zone","Replicate","Depth_cm","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_rundate","Run_notes","Field_notes"
"COMPASS: Synoptic","CB","SWH_202305_UP_LysA_10cm",2023,5,24,NA,NA,"SWH","UP","A",10,101.3,8433.93555907085,"NPOC checks out of range; value above cal curve",1.834,130.937337131516,"","6/4/2023 7:48:39 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"COMPASS: Synoptic","CB","SWH_202305_UP_LysA_20cm",2023,5,24,NA,NA,"SWH","UP","A",20,56.32,4689.03505120306,"NPOC checks out of range",1.124,80.2473102158253,"","6/4/2023 8:18:01 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"COMPASS: Synoptic","CB","SWH_202305_UP_LysA_45cm",2023,5,24,NA,NA,"SWH","UP","A",45,114,9491.29964199484,"NPOC checks out of range; value above cal curve",1.318,94.0978246125069,"","6/4/2023 8:47:06 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"COMPASS: Synoptic","CB","SWH_202305_UP_LysB_20cm",2023,5,24,NA,NA,"SWH","UP","B",20,77,6410.79010906669,"NPOC checks out of range",1.269,90.5994988112832,"","6/4/2023 9:10:31 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"COMPASS: Synoptic","CB","SWH_202305_UP_LysC_20cm",2023,5,24,NA,NA,"SWH","UP","C",20,82.37,6857.88027641329,"NPOC checks out of range",2.267,161.851114109676,"","6/4/2023 9:30:08 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysA_10cm",2023,6,21,NA,NA,"SWH","SWAMP","A",10,23.26,1936.55815502456,"NPOC checks out of range",2.627,187.553099588054,"","6/25/2023 5:47:47 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysA_20cm",2023,6,21,NA,NA,"SWH","SWAMP","A",20,17.85,1486.13770710182,"NPOC checks out of range",2.161,154.283307274376,"","6/25/2023 6:10:54 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysA_45cm",2023,6,21,NA,NA,"SWH","SWAMP","A",45,12.23,1018.23328615436,"NPOC checks out of range",1.538,109.80459351596,"","6/25/2023 6:37:24 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysB_10cm",2023,6,21,NA,NA,"SWH","SWAMP","B",10,54.44,4532.51186412455,"NPOC checks out of range",2.569,183.412224149871,"","6/25/2023 6:56:26 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysB_20cm",2023,6,21,NA,NA,"SWH","SWAMP","B",20,33,2747.4814753143,"NPOC checks out of range",1.854,132.365225213648,"","6/25/2023 7:20:01 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysB_45cm",2023,6,21,NA,NA,"SWH","SWAMP","B",45,6.256,520.855882108068,"NPOC checks out of range",1.306,93.2410917632276,"","6/25/2023 7:45:46 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysC_10cm",2023,6,21,NA,NA,"SWH","SWAMP","C",10,7.092,590.458746149363,"NPOC checks out of range",0.541,38.6243726216739,"","6/25/2023 8:03:11 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysC_20cm",2023,6,21,NA,NA,"SWH","SWAMP","C",20,7.62,634.418449754392,"NPOC checks out of range",0.9164,65.4258319232938,"","6/25/2023 8:55:59 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_SWAMP_LysC_45cm",2023,6,21,NA,NA,"SWH","SWAMP","C",45,8.619,717.592207143452,"NPOC checks out of range",1.617,115.444751440382,"","6/25/2023 9:17:28 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysA_10cm",2023,6,22,NA,NA,"GWI","UP","A",10,40.86,3401.88160852552,"NPOC checks out of range",1.127,80.4614934281451,"","6/25/2023 3:29:43 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysA_20cm",2023,6,22,NA,NA,"GWI","UP","A",20,28.84,2401.13229539589,"NPOC checks out of range",0.8919,63.676669022682,"","6/25/2023 3:56:02 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysA_45cm",2023,6,22,NA,NA,"GWI","UP","A",45,16.04,1335.44251103155,"NPOC checks out of range",0.6045,43.1579172824434,"","6/25/2023 4:22:07 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysB_10cm",2023,6,22,NA,NA,"GWI","UP","B",10,33.02,2749.14661560236,"NPOC checks out of range",0.9114,65.0688599027608,"","6/25/2023 4:48:39 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysB_20cm",2023,6,22,NA,NA,"GWI","UP","B",20,36.25,3018.06677212555,"NPOC checks out of range",1.055,75.3210963324695,"","6/25/2023 5:15:54 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysB_45cm",2023,6,22,NA,NA,"GWI","UP","B",45,39.15,3259.5121138956,"NPOC checks out of range",1.115,79.6047605788658,"","6/25/2023 5:43:16 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysC_10cm",2023,6,22,NA,NA,"GWI","UP","C",10,55.31,4604.94546665557,"NPOC checks out of range",1.642,117.229611543047,"","6/25/2023 6:25:39 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysC_20cm",2023,6,22,NA,NA,"GWI","UP","C",20,60.01,4996.25343435184,"NPOC checks out of range",1.747,124.726023974241,"","6/25/2023 6:45:10 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LysC_45cm",2023,6,22,NA,NA,"GWI","UP","C",45,49.31,4105.40338023478,"NPOC checks out of range",1.993,142.289047384466,"","6/25/2023 7:12:22 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_UP_LysA_20cm",2023,6,28,NA,NA,"GCW","UP","A",20,14.29,1189.74273582549,"NPOC checks out of range",0.4624,33.0127724588947,"","7/1/2023 6:21:58 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_UP_LysC_10cm",2023,6,28,NA,NA,"GCW","UP","C",10,21.33,1775.87211722588,"NPOC checks out of range",0.5342,38.138890673749,"","7/1/2023 6:49:33 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_UP_LysC_20cm",2023,6,28,NA,NA,"GCW","UP","C",20,7.732,643.74323536758,"NPOC checks out of range",0.1922,13.7220044692897,"blank is ≥ 25% of sample value","7/1/2023 7:09:45 PM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_UP_LysB_10cm",2023,6,29,NA,NA,"MSM","UP","B",10,27,2247.93938889351,"NPOC checks out of range",0.7034,50.2188238485868,"","7/2/2023 6:23:52 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_UP_LysC_10cm",2023,6,29,NA,NA,"MSM","UP","C",10,31.88,2654.23361918242,"NPOC checks out of range",1.391,99.3096161122891,"","7/2/2023 6:49:26 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_UP_LysC_20cm",2023,6,29,NA,NA,"MSM","UP","C",20,31.01,2581.8000166514,"NPOC checks out of range",3.296,235.315955935374,"value above cal curve","7/2/2023 7:07:03 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysA_10cm",2023,6,21,NA,NA,"SWH","TR","A",10,39.6,3296.97777037715,"NPOC checks out of range",2.168,154.783068103122,"","6/25/2023 1:25:10 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysA_20cm",2023,6,21,NA,NA,"SWH","TR","A",20,14.87,1238.0318041795,"NPOC checks out of range",3.898,278.295387207551,"value above cal curve","6/25/2023 1:53:44 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysA_45cm",2023,6,21,NA,NA,"SWH","TR","A",45,12.02,1000.74931312963,"NPOC checks out of range",3.409,243.38352359942,"value above cal curve","6/25/2023 2:34:44 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysB_10cm",2023,6,21,NA,NA,"SWH","TR","B",10,8.684,723.003913079677,"NPOC checks out of range",0.5406,38.5958148600313,"","6/25/2023 3:00:23 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysB_20cm",2023,6,21,NA,NA,"SWH","TR","B",20,13.26,1103.98801098993,"NPOC checks out of range",1.671,119.300049262139,"","6/25/2023 3:28:44 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysB_45cm",2023,6,21,NA,NA,"SWH","TR","B",45,15.92,1325.45166930314,"NPOC checks out of range",3.933,280.794191351282,"value above cal curve","6/25/2023 3:51:27 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysC_10cm",2023,6,21,NA,NA,"SWH","TR","C",10,6.955,579.052535176089,"NPOC checks out of range",0.576,41.1231767654051,"","6/25/2023 4:09:26 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysC_20cm",2023,6,21,NA,NA,"SWH","TR","C",20,8.702,724.502539338939,"NPOC checks out of range",0.9586,68.4386757765926,"","6/25/2023 4:27:51 AM",NA,NA
"COMPASS: Synoptic","CB","SWH_202306_TR_LysC_45cm",2023,6,21,NA,NA,"SWH","TR","C",45,12.71,1058.19665306802,"NPOC checks out of range",3.087,220.394525477093,"value above cal curve","6/25/2023 4:46:41 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LysA_10cm",2023,6,22,NA,NA,"GWI","TR","A",10,47.05,3917.24252768296,"NPOC checks out of range",1.489,106.306267714737,"","6/25/2023 8:37:13 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LysA_20cm",2023,6,22,NA,NA,"GWI","TR","A",20,64.96,5408.37565564899,"NPOC checks out of range",1.942,138.647932775029,"","6/25/2023 9:04:55 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LysB_10cm",2023,6,22,NA,NA,"GWI","TR","B",10,21.51,1790.8583798185,"NPOC checks out of range",0.8766,62.5843346398509,"","6/25/2023 9:31:56 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LysB_20cm",2023,6,22,NA,NA,"GWI","TR","B",20,62.3,5186.91199733578,"NPOC checks out of range",2.647,188.980987670186,"","6/25/2023 10:24:02 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LysB_45cm",2023,6,22,NA,NA,"GWI","TR","B",45,30.45,2535.17608858546,"NPOC checks out of range",1.118,79.8189437911856,"","6/25/2023 10:50:47 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LysC_10cm",2023,6,22,NA,NA,"GWI","TR","C",10,18.7,1556.90616934477,"NPOC checks out of range",0.7754,55.3592209442624,"","6/25/2023 11:13:26 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LysC_20cm",2023,6,22,NA,NA,"GWI","TR","C",20,25.36,2111.39788527183,"NPOC checks out of range",1.044,74.5357578872968,"","6/25/2023 11:40:08 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LysA_20cm",2023,6,28,NA,NA,"GCW","TR","A",20,39.15,3259.5121138956,"NPOC checks out of range",2.101,149.999643027979,"","7/1/2023 7:28:40 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LysA_45cm",2023,6,28,NA,NA,"GCW","TR","A",45,9.943,827.824494213638,"NPOC checks out of range",0.4123,29.4359128131537,"","7/1/2023 7:49:40 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LysB_10cm",2023,6,28,NA,NA,"GCW","TR","B",10,16.91,1407.87611356257,"NPOC checks out of range",0.8027,57.3082881763727,"","7/1/2023 8:15:31 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LysB_20cm",2023,6,28,NA,NA,"GCW","TR","B",20,30.74,2559.32062276247,"NPOC checks out of range",1.945,138.862115987349,"","7/1/2023 9:04:00 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LysB_45cm",2023,6,28,NA,NA,"GCW","TR","B",45,30.19,2513.52926484056,"NPOC checks out of range",0.9846,70.2949302833644,"","7/1/2023 9:22:33 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LysC_10cm",2023,6,28,NA,NA,"GCW","TR","C",10,24.33,2025.64316043627,"NPOC checks out of range",0.9088,64.8832344520837,"","7/1/2023 9:48:34 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LysC_20cm",2023,6,28,NA,NA,"GCW","TR","C",20,78.38,6525.68478894347,"NPOC checks out of range",2.977,212.541141025366,"","7/1/2023 10:11:03 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LysC_45cm",2023,6,28,NA,NA,"GCW","TR","C",45,17.93,1492.7982682541,"NPOC checks out of range",0.5865,41.8728180085245,"","7/1/2023 10:37:59 PM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysA_10cm",2023,6,29,NA,NA,"MSM","TR","A",10,17.91,1491.13312796603,"NPOC checks out of range",1.121,80.0331270035055,"","7/2/2023 7:32:54 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysA_20cm",2023,6,29,NA,NA,"MSM","TR","A",20,26.99,2247.10681874948,"NPOC checks out of range",2.629,187.695888396267,"","7/2/2023 7:59:30 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysA_45cm",2023,6,29,NA,NA,"MSM","TR","A",45,11.93,993.256181833319,"NPOC checks out of range",1.217,86.8869897977397,"","7/2/2023 8:24:14 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysB_10cm",2023,6,29,NA,NA,"MSM","TR","B",10,30.25,2518.52468570477,"NPOC checks out of range",2.23,159.209521157732,"","7/2/2023 8:45:54 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysB_20cm",2023,6,29,NA,NA,"MSM","TR","B",20,23.68,1971.52610107402,"NPOC checks out of range",3.305,235.958505572333,"value above cal curve","7/2/2023 9:12:02 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysB_45cm",2023,6,29,NA,NA,"MSM","TR","B",45,14.9,1240.52951461161,"NPOC checks out of range",1.832,130.794548323302,"","7/2/2023 9:37:08 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysC_10cm",2023,6,29,NA,NA,"MSM","TR","C",10,38.47,3202.89734410124,"NPOC checks out of range",2.123,151.570319918325,"","7/2/2023 10:03:52 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysC_20cm",2023,6,29,NA,NA,"MSM","TR","C",20,39.73,3307.8011822496,"NPOC checks out of range",2.234,159.495098774158,"","7/2/2023 10:32:22 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LysC_45cm",2023,6,29,NA,NA,"MSM","TR","C",45,34.83,2899.84181167263,"NPOC checks out of range",2.508,179.057165499368,"","7/2/2023 12:13:06 PM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LysA_10cm",2023,6,22,NA,NA,"GWI","WC","A",10,31.43,2616.76796270086,"NPOC checks out of range",1.646,117.515189159474,"","6/26/2023 1:04:01 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LysA_20cm",2023,6,22,NA,NA,"GWI","WC","A",20,51.88,4319.37390725169,"NPOC checks out of range",2.074,148.071994117101,"","6/26/2023 1:29:35 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LysA_45cm",2023,6,22,NA,NA,"GWI","WC","A",45,34.35,2859.87844475897,"NPOC checks out of range",1.628,116.230089885555,"","6/26/2023 1:56:34 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LysB_10cm",2023,6,22,NA,NA,"GWI","WC","B",10,33.94,2825.74306885355,"NPOC checks out of range",1.52,108.519494242041,"","6/26/2023 2:49:43 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LysB_20cm",2023,6,22,NA,NA,"GWI","WC","B",20,34.15,2843.22704187828,"NPOC checks out of range",1.604,114.516624186996,"","6/26/2023 3:15:20 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LysB_45cm",2023,6,22,NA,NA,"GWI","WC","B",45,45.77,3810.67354924652,"NPOC checks out of range",1.796,128.224349775465,"","6/26/2023 3:38:54 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LysC_10cm",2023,6,22,NA,NA,"GWI","WC","C",10,35.36,2943.96802930647,"NPOC checks out of range",1.785,127.439011330292,"","6/26/2023 4:06:17 AM",NA,NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LysC_20cm",2023,6,22,NA,NA,"GWI","WC","C",20,52.52,4372.6583964699,"NPOC checks out of range",1.897,135.435184590232,"","6/26/2023 4:31:15 AM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysA_10cm",2023,6,27,NA,NA,"GCW","WC","A",10,11.53,959.953376071934,"NPOC checks out of range",0.7899,56.3944398038082,"","7/1/2023 11:02:36 PM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysA_20cm",2023,6,27,NA,NA,"GCW","WC","A",20,11.8,982.432769960869,"NPOC checks out of range",1.028,73.3934474215911,"","7/2/2023 12:31:21 AM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysA_45cm",2023,6,27,NA,NA,"GCW","WC","A",45,30.69,2555.15777204229,"NPOC checks out of range",4.041,288.504786994795,"value above cal curve","7/2/2023 12:57:15 AM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysB_10cm",2023,6,27,NA,NA,"GCW","WC","B",10,9.323,776.20514528349,"NPOC checks out of range",0.8476,60.5138969207594,"","7/2/2023 1:18:27 AM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysB_20cm",2023,6,27,NA,NA,"GCW","WC","B",20,9.515,792.190492048955,"NPOC checks out of range",0.9714,69.3525241491572,"","7/2/2023 1:43:21 AM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysB_45cm",2023,6,27,NA,NA,"GCW","WC","B",45,12.9,1074.01548580468,"NPOC checks out of range",3.897,278.223992803444,"value above cal curve","7/2/2023 2:08:30 AM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysC_10cm",2023,6,27,NA,NA,"GCW","WC","C",10,8.139,677.628840229789,"NPOC checks out of range",0.6442,45.9922751254757,"","7/2/2023 2:32:13 AM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysC_20cm",2023,6,27,NA,NA,"GCW","WC","C",20,5.774,480.726001165598,"NPOC checks out of range",0.4383,31.2921673199255,"","7/2/2023 2:52:37 AM",NA,NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LysC_45cm",2023,6,27,NA,NA,"GCW","WC","C",45,7.906,658.229955873783,"NPOC checks out of range",0.9422,67.2678075492443,"","7/2/2023 3:13:44 AM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_WC_LysA_10cm",2023,6,29,NA,NA,"MSM","WC","A",10,10.4,865.87294979602,"NPOC checks out of range",0.6766,48.3054538185297,"","7/2/2023 12:37:24 PM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_WC_LysA_20cm",2023,6,29,NA,NA,"MSM","WC","A",20,12.07,1004.9121638498,"NPOC checks out of range",0.9257,66.0897998814853,"","7/2/2023 1:00:30 PM",NA,NA
"COMPASS: Synoptic","CB","MSM_202306_WC_LysA_45cm",2023,6,29,NA,NA,"MSM","WC","A",45,75.21,6261.76005328449,"NPOC checks out of range",1.838,131.222914747942,"","7/2/2023 1:26:30 PM",NA,NA
